year,month,day,team,defensive_yards_per_game_allowed
2020,11,22,Houston,601.0
2020,11,22,Atlanta,365.0
2020,11,22,Seattle,449.0
2020,11,15,Indianapolis,385.0
2020,11,15,Tampa Bay,243.0
2020,11,15,Pittsburgh,336.0
2020,11,15,LA Rams,108.0
2020,11,15,San Francisco,436.0
2020,11,15,Baltimore,205.0
2020,11,15,New Orleans,350.0
2020,11,15,NY Giants,402.0
2020,11,15,Chicago,339.0
2020,11,15,Arizona,285.0
2020,11,15,New England,323.0
2020,11,15,Green Bay,327.0
2020,11,15,Philadelphia,367.0
2020,11,15,Washington,429.0
2020,11,15,Carolina,373.0
2020,11,15,Denver,321.0
2020,11,15,Buffalo,334.0
2020,11,15,Miami,259.0
2020,11,15,LA Chargers,408.0
2020,11,15,Kansas City,490.0
2020,11,15,Cleveland,308.0
2020,11,15,Houston,364.0
2020,11,15,Cincinnati,332.0
2020,11,15,Las Vegas,413.0
2020,11,15,NY Jets,496.0
2020,11,15,Minnesota,314.0
2020,11,15,Dallas,300.0
2020,11,15,Detroit,392.0
2020,11,15,Tennessee,370.0
2020,11,15,Jacksonville,486.0
2020,11,15,Atlanta,437.0
2020,11,15,Seattle,449.0
2020,11,8,Indianapolis,269.0
2020,11,8,Pittsburgh,260.0
2020,11,8,San Francisco,267.0
2020,11,8,Tampa Bay,324.0
2020,11,8,NY Giants,240.0
2020,11,8,New Orleans,281.0
2020,11,8,Washington,350.0
2020,11,8,Chicago,289.0
2020,11,8,New England,323.0
2020,11,8,Philadelphia,417.0
2020,11,8,Carolina,262.0
2020,11,8,Green Bay,327.0
2020,11,8,LA Rams,295.0
2020,11,8,Kansas City,357.0
2020,11,8,Arizona,444.0
2020,11,8,Denver,321.0
2020,11,8,Baltimore,343.0
2020,11,8,NY Jets,359.0
2020,11,8,LA Chargers,484.0
2020,11,8,Buffalo,383.0
2020,11,8,Las Vegas,336.0
2020,11,8,Houston,410.0
2020,11,8,Jacksonville,505.0
2020,11,8,Cincinnati,429.0
2020,11,8,Cleveland,566.0
2020,11,8,Detroit,392.0
2020,11,8,Miami,441.0
2020,11,8,Tennessee,464.0
2020,11,8,Minnesota,386.0
2020,11,8,Dallas,508.0
2020,11,8,Atlanta,403.0
2020,11,8,Seattle,415.0
2020,11,1,Indianapolis,260.0
2020,11,1,Pittsburgh,260.0
2020,11,1,San Francisco,231.0
2020,11,1,Tampa Bay,226.0
2020,11,1,Philadelphia,304.0
2020,11,1,Washington,300.0
2020,11,1,Arizona,322.0
2020,11,1,LA Chargers,302.0
2020,11,1,Cleveland,309.0
2020,11,1,New Orleans,369.0
2020,11,1,Kansas City,228.0
2020,11,1,New England,375.0
2020,11,1,NY Giants,420.0
2020,11,1,Green Bay,397.0
2020,11,1,Chicago,371.0
2020,11,1,Jacksonville,294.0
2020,11,1,NY Jets,353.0
2020,11,1,LA Rams,375.0
2020,11,1,Baltimore,517.0
2020,11,1,Denver,353.0
2020,11,1,Buffalo,478.0
2020,11,1,Carolina,436.0
2020,11,1,Houston,387.0
2020,11,1,Cincinnati,381.0
2020,11,1,Miami,318.0
2020,11,1,Dallas,412.0
2020,11,1,Las Vegas,406.0
2020,11,1,Detroit,377.0
2020,11,1,Tennessee,464.0
2020,11,1,Minnesota,444.0
2020,11,1,Atlanta,437.0
2020,11,1,Seattle,522.0
2020,10,25,Tampa Bay,201.0
2020,10,25,Pittsburgh,220.0
2020,10,25,Indianapolis,398.0
2020,10,25,LA Rams,390.0
2020,10,25,San Francisco,311.0
2020,10,25,Washington,240.0
2020,10,25,Chicago,303.0
2020,10,25,New Orleans,350.0
2020,10,25,New England,299.0
2020,10,25,Baltimore,364.0
2020,10,25,Carolina,261.0
2020,10,25,Arizona,344.0
2020,10,25,Green Bay,324.0
2020,10,25,Denver,288.0
2020,10,25,Philadelphia,325.0
2020,10,25,Kansas City,206.0
2020,10,25,NY Giants,442.0
2020,10,25,Miami,263.0
2020,10,25,Cleveland,277.0
2020,10,25,NY Jets,302.0
2020,10,25,Detroit,275.0
2020,10,25,LA Chargers,408.0
2020,10,25,Buffalo,466.0
2020,10,25,Las Vegas,413.0
2020,10,25,Cincinnati,430.0
2020,10,25,Tennessee,412.0
2020,10,25,Dallas,438.0
2020,10,25,Minnesota,462.0
2020,10,25,Jacksonville,403.0
2020,10,25,Houston,607.0
2020,10,25,Atlanta,365.0
2020,10,25,Seattle,449.0
2020,10,18,Indianapolis,385.0
2020,10,18,Tampa Bay,243.0
2020,10,18,Pittsburgh,336.0
2020,10,18,LA Rams,108.0
2020,10,18,San Francisco,436.0
2020,10,18,Baltimore,205.0
2020,10,18,New Orleans,350.0
2020,10,18,NY Giants,402.0
2020,10,18,Chicago,339.0
2020,10,18,Arizona,285.0
2020,10,18,New England,323.0
2020,10,18,Green Bay,327.0
2020,10,18,Philadelphia,367.0
2020,10,18,Washington,429.0
2020,10,18,Carolina,373.0
2020,10,18,Denver,321.0
2020,10,18,Buffalo,334.0
2020,10,18,Miami,259.0
2020,10,18,LA Chargers,408.0
2020,10,18,Kansas City,490.0
2020,10,18,Cleveland,308.0
2020,10,18,Houston,364.0
2020,10,18,Cincinnati,332.0
2020,10,18,Las Vegas,413.0
2020,10,18,NY Jets,496.0
2020,10,18,Minnesota,314.0
2020,10,18,Dallas,300.0
2020,10,18,Detroit,392.0
2020,10,18,Tennessee,370.0
2020,10,18,Jacksonville,486.0
2020,10,18,Atlanta,437.0
2020,10,18,Seattle,449.0
2020,10,11,Indianapolis,269.0
2020,10,11,Pittsburgh,260.0
2020,10,11,San Francisco,267.0
2020,10,11,Tampa Bay,243.0
2020,10,11,NY Giants,240.0
2020,10,11,New Orleans,281.0
2020,10,11,Washington,350.0
2020,10,11,Chicago,339.0
2020,10,11,New England,323.0
2020,10,11,Philadelphia,417.0
2020,10,11,Carolina,262.0
2020,10,11,Green Bay,327.0
2020,10,11,LA Rams,295.0
2020,10,11,Kansas City,357.0
2020,10,11,Arizona,444.0
2020,10,11,Denver,321.0
2020,10,11,Baltimore,343.0
2020,10,11,NY Jets,359.0
2020,10,11,LA Chargers,484.0
2020,10,11,Buffalo,383.0
2020,10,11,Las Vegas,337.0
2020,10,11,Houston,410.0
2020,10,11,Jacksonville,505.0
2020,10,11,Cincinnati,429.0
2020,10,11,Cleveland,566.0
2020,10,11,Detroit,392.0
2020,10,11,Miami,441.0
2020,10,11,Tennessee,464.0
2020,10,11,Minnesota,386.0
2020,10,11,Dallas,508.0
2020,10,11,Atlanta,403.0
2020,10,11,Seattle,415.0
2020,10,4,Indianapolis,260.0
2020,10,4,Pittsburgh,260.0
2020,10,4,San Francisco,231.0
2020,10,4,Tampa Bay,226.0
2020,10,4,Philadelphia,304.0
2020,10,4,Washington,300.0
2020,10,4,Arizona,322.0
2020,10,4,LA Chargers,302.0
2020,10,4,Cleveland,309.0
2020,10,4,New Orleans,369.0
2020,10,4,Kansas City,228.0
2020,10,4,New England,375.0
2020,10,4,NY Giants,420.0
2020,10,4,Green Bay,397.0
2020,10,4,Chicago,371.0
2020,10,4,Jacksonville,294.0
2020,10,4,Denver,321.0
2020,10,4,NY Jets,359.0
2020,10,4,LA Rams,375.0
2020,10,4,Baltimore,517.0
2020,10,4,Buffalo,478.0
2020,10,4,Carolina,436.0
2020,10,4,Houston,387.0
2020,10,4,Cincinnati,381.0
2020,10,4,Miami,318.0
2020,10,4,Dallas,412.0
2020,10,4,Las Vegas,406.0
2020,10,4,Detroit,377.0
2020,10,4,Tennessee,464.0
2020,10,4,Minnesota,444.0
2020,10,4,Atlanta,437.0
2020,10,4,Seattle,522.0
2020,9,27,Indianapolis,175.0
2020,9,27,Baltimore,304.0
2020,9,27,Pittsburgh,319.0
2020,9,27,NY Giants,304.0
2020,9,27,Buffalo,410.0
2020,9,27,San Francisco,277.0
2020,9,27,Arizona,316.0
2020,9,27,New Orleans,377.0
2020,9,27,Philadelphia,449.0
2020,9,27,Green Bay,307.0
2020,9,27,New England,429.0
2020,9,27,Tampa Bay,427.0
2020,9,27,Washington,438.0
2020,9,27,LA Chargers,414.0
2020,9,27,Carolina,339.0
2020,9,27,Chicago,295.0
2020,9,27,Jacksonville,294.0
2020,9,27,Cleveland,353.0
2020,9,27,LA Rams,363.0
2020,9,27,NY Jets,359.0
2020,9,27,Houston,407.0
2020,9,27,Denver,410.0
2020,9,27,Cincinnati,434.0
2020,9,27,Miami,318.0
2020,9,27,Dallas,380.0
2020,9,27,Tennessee,480.0
2020,9,27,Las Vegas,424.0
2020,9,27,Kansas City,479.0
2020,9,27,Detroit,488.0
2020,9,27,Minnesota,354.0
2020,9,27,Atlanta,570.0
2020,9,27,Seattle,464.0
2020,9,20,Philadelphia,239.0
2020,9,20,Indianapolis,241.0
2020,9,20,Buffalo,254.0
2020,9,20,Washington,265.0
2020,9,20,New England,269.0
2020,9,20,Tampa Bay,271.0
2020,9,20,Pittsburgh,291.0
2020,9,20,LA Chargers,295.0
2020,9,20,Baltimore,306.0
2020,9,20,New Orleans,310.0
2020,9,20,Tennessee,323.0
2020,9,20,NY Giants,349.0
2020,9,20,Miami,357.0
2020,9,20,Kansas City,360.0
2020,9,20,Detroit,363.0
2020,9,20,Arizona,366.0
2020,9,20,Cleveland,353.0
2020,9,20,Houston,369.0
2020,9,20,Carolina,372.0
2020,9,20,Denver,377.0
2020,9,20,LA Rams,380.0
2020,9,20,Green Bay,382.0
2020,9,20,Atlanta,383.0
2020,9,20,Las Vegas,388.0
2020,9,20,Cincinnati,434.0
2020,9,20,NY Jets,404.0
2020,9,20,San Francisco,404.0
2020,9,20,Dallas,422.0
2020,9,20,Chicago,426.0
2020,9,20,Jacksonville,445.0
2020,9,20,Seattle,506.0
2020,9,20,Minnesota,522.0
2020,9,13,Kansas City,360.0
2020,9,13,Houston,369.0
2020,9,6,New England,272.0
2020,9,6,San Francisco,397.0
2020,9,6,Baltimore,300.0
2020,9,6,Buffalo,360.0
2020,9,6,Pittsburgh,304.0
2020,9,6,LA Chargers,336.0
2020,9,6,NY Jets,309.0
2020,9,6,Chicago,300.0
2020,9,6,Dallas,271.0
2020,9,6,Philadelphia,382.0
2020,9,6,New Orleans,362.0
2020,9,6,Denver,477.0
2020,9,6,Minnesota,308.0
2020,9,6,LA Rams,393.0
2020,9,6,Tampa Bay,373.0
2020,9,6,Indianapolis,353.0
2020,9,6,Kansas City,351.0
2020,9,6,Green Bay,354.0
2020,9,6,Las Vegas,238.0
2020,9,6,Atlanta,329.0
2020,9,6,Cleveland,361.0
2020,9,6,Tennessee,404.0
2020,9,6,Seattle,344.0
2020,9,6,Carolina,379.0
2020,9,6,Jacksonville,275.0
2020,9,6,NY Giants,400.0
2020,9,6,Washington,517.0
2020,9,6,Houston,434.0
2020,9,6,Cincinnati,313.0
2020,9,6,Miami,352.0
2020,9,6,Detroit,432.0
2020,9,6,Arizona,424.0
2020,2,23,New England,272.0
2020,2,23,San Francisco,397.0
2020,2,23,Baltimore,300.0
2020,2,23,Buffalo,360.0
2020,2,23,Pittsburgh,304.0
2020,2,23,LA Chargers,336.0
2020,2,23,NY Jets,309.0
2020,2,23,Chicago,300.0
2020,2,23,Dallas,271.0
2020,2,23,Philadelphia,382.0
2020,2,23,New Orleans,362.0
2020,2,23,Denver,477.0
2020,2,23,Minnesota,308.0
2020,2,23,LA Rams,393.0
2020,2,23,Tampa Bay,373.0
2020,2,23,Indianapolis,353.0
2020,2,23,Kansas City,351.0
2020,2,23,Green Bay,354.0
2020,2,23,Las Vegas,238.0
2020,2,23,Atlanta,329.0
2020,2,23,Cleveland,361.0
2020,2,23,Tennessee,404.0
2020,2,23,Seattle,344.0
2020,2,23,Carolina,379.0
2020,2,23,Jacksonville,275.0
2020,2,23,NY Giants,400.0
2020,2,23,Washington,517.0
2020,2,23,Houston,434.0
2020,2,23,Cincinnati,313.0
2020,2,23,Miami,352.0
2020,2,23,Detroit,432.0
2020,2,23,Arizona,424.0
2020,2,16,New England,272.0
2020,2,16,San Francisco,397.0
2020,2,16,Baltimore,300.0
2020,2,16,Buffalo,360.0
2020,2,16,Pittsburgh,304.0
2020,2,16,LA Chargers,336.0
2020,2,16,NY Jets,309.0
2020,2,16,Chicago,300.0
2020,2,16,Dallas,271.0
2020,2,16,Philadelphia,382.0
2020,2,16,New Orleans,362.0
2020,2,16,Denver,477.0
2020,2,16,Minnesota,308.0
2020,2,16,LA Rams,393.0
2020,2,16,Tampa Bay,373.0
2020,2,16,Indianapolis,353.0
2020,2,16,Kansas City,351.0
2020,2,16,Green Bay,354.0
2020,2,16,Las Vegas,238.0
2020,2,16,Atlanta,329.0
2020,2,16,Cleveland,361.0
2020,2,16,Tennessee,404.0
2020,2,16,Seattle,344.0
2020,2,16,Carolina,379.0
2020,2,16,Jacksonville,275.0
2020,2,16,NY Giants,400.0
2020,2,16,Washington,517.0
2020,2,16,Houston,434.0
2020,2,16,Cincinnati,313.0
2020,2,16,Miami,352.0
2020,2,16,Detroit,432.0
2020,2,16,Arizona,424.0
2020,2,9,New England,272.0
2020,2,9,San Francisco,397.0
2020,2,9,Baltimore,300.0
2020,2,9,Buffalo,360.0
2020,2,9,Pittsburgh,304.0
2020,2,9,LA Chargers,336.0
2020,2,9,NY Jets,309.0
2020,2,9,Chicago,300.0
2020,2,9,Dallas,271.0
2020,2,9,Philadelphia,382.0
2020,2,9,New Orleans,362.0
2020,2,9,Denver,477.0
2020,2,9,Minnesota,308.0
2020,2,9,LA Rams,393.0
2020,2,9,Tampa Bay,373.0
2020,2,9,Indianapolis,353.0
2020,2,9,Kansas City,351.0
2020,2,9,Green Bay,354.0
2020,2,9,Las Vegas,238.0
2020,2,9,Atlanta,329.0
2020,2,9,Cleveland,361.0
2020,2,9,Tennessee,404.0
2020,2,9,Seattle,344.0
2020,2,9,Carolina,379.0
2020,2,9,Jacksonville,275.0
2020,2,9,NY Giants,400.0
2020,2,9,Washington,517.0
2020,2,9,Houston,434.0
2020,2,9,Cincinnati,313.0
2020,2,9,Miami,352.0
2020,2,9,Detroit,432.0
2020,2,9,Arizona,424.0
2020,2,2,New England,272.0
2020,2,2,San Francisco,358.0
2020,2,2,Baltimore,300.0
2020,2,2,Buffalo,360.0
2020,2,2,Pittsburgh,304.0
2020,2,2,LA Chargers,336.0
2020,2,2,NY Jets,309.0
2020,2,2,Chicago,300.0
2020,2,2,Dallas,271.0
2020,2,2,Philadelphia,382.0
2020,2,2,New Orleans,362.0
2020,2,2,Denver,477.0
2020,2,2,Minnesota,308.0
2020,2,2,LA Rams,393.0
2020,2,2,Tampa Bay,373.0
2020,2,2,Indianapolis,353.0
2020,2,2,Kansas City,295.0
2020,2,2,Green Bay,354.0
2020,2,2,Las Vegas,238.0
2020,2,2,Atlanta,329.0
2020,2,2,Cleveland,361.0
2020,2,2,Tennessee,404.0
2020,2,2,Seattle,344.0
2020,2,2,Carolina,379.0
2020,2,2,Jacksonville,275.0
2020,2,2,NY Giants,400.0
2020,2,2,Washington,517.0
2020,2,2,Houston,434.0
2020,2,2,Cincinnati,313.0
2020,2,2,Miami,352.0
2020,2,2,Detroit,432.0
2020,2,2,Arizona,424.0
2020,1,26,New England,272.0
2020,1,26,San Francisco,358.0
2020,1,26,Baltimore,300.0
2020,1,26,Buffalo,360.0
2020,1,26,Pittsburgh,304.0
2020,1,26,LA Chargers,336.0
2020,1,26,NY Jets,309.0
2020,1,26,Chicago,300.0
2020,1,26,Dallas,271.0
2020,1,26,Philadelphia,382.0
2020,1,26,New Orleans,362.0
2020,1,26,Denver,477.0
2020,1,26,Minnesota,308.0
2020,1,26,LA Rams,393.0
2020,1,26,Tampa Bay,373.0
2020,1,26,Indianapolis,353.0
2020,1,26,Kansas City,295.0
2020,1,26,Green Bay,354.0
2020,1,26,Las Vegas,238.0
2020,1,26,Atlanta,329.0
2020,1,26,Cleveland,361.0
2020,1,26,Tennessee,404.0
2020,1,26,Seattle,344.0
2020,1,26,Carolina,379.0
2020,1,26,Jacksonville,275.0
2020,1,26,NY Giants,400.0
2020,1,26,Washington,517.0
2020,1,26,Houston,434.0
2020,1,26,Cincinnati,313.0
2020,1,26,Miami,352.0
2020,1,26,Detroit,432.0
2020,1,26,Arizona,424.0
2020,1,19,San Francisco,147.0
2020,1,19,New England,272.0
2020,1,19,Baltimore,300.0
2020,1,19,Buffalo,360.0
2020,1,19,Pittsburgh,304.0
2020,1,19,LA Chargers,336.0
2020,1,19,NY Jets,309.0
2020,1,19,Chicago,300.0
2020,1,19,Dallas,271.0
2020,1,19,Philadelphia,382.0
2020,1,19,New Orleans,362.0
2020,1,19,Denver,477.0
2020,1,19,Minnesota,308.0
2020,1,19,LA Rams,393.0
2020,1,19,Tampa Bay,373.0
2020,1,19,Indianapolis,353.0
2020,1,19,Green Bay,375.0
2020,1,19,Las Vegas,238.0
2020,1,19,Kansas City,442.0
2020,1,19,Atlanta,329.0
2020,1,19,Cleveland,361.0
2020,1,19,Tennessee,530.0
2020,1,19,Seattle,344.0
2020,1,19,Carolina,379.0
2020,1,19,Jacksonville,275.0
2020,1,19,NY Giants,400.0
2020,1,19,Washington,517.0
2020,1,19,Houston,434.0
2020,1,19,Cincinnati,313.0
2020,1,19,Miami,352.0
2020,1,19,Detroit,432.0
2020,1,19,Arizona,424.0
2020,1,12,San Francisco,147.0
2020,1,12,New England,272.0
2020,1,12,Baltimore,300.0
2020,1,12,Buffalo,360.0
2020,1,12,Pittsburgh,304.0
2020,1,12,LA Chargers,336.0
2020,1,12,NY Jets,309.0
2020,1,12,Chicago,300.0
2020,1,12,Dallas,271.0
2020,1,12,Philadelphia,382.0
2020,1,12,New Orleans,362.0
2020,1,12,Denver,477.0
2020,1,12,Minnesota,308.0
2020,1,12,LA Rams,393.0
2020,1,12,Tampa Bay,373.0
2020,1,12,Indianapolis,353.0
2020,1,12,Kansas City,366.0
2020,1,12,Green Bay,305.0
2020,1,12,Atlanta,329.0
2020,1,12,Las Vegas,238.0
2020,1,12,Cleveland,361.0
2020,1,12,Tennessee,530.0
2020,1,12,Carolina,379.0
2020,1,12,Jacksonville,275.0
2020,1,12,Seattle,282.0
2020,1,12,NY Giants,400.0
2020,1,12,Washington,517.0
2020,1,12,Houston,425.0
2020,1,12,Cincinnati,313.0
2020,1,12,Miami,352.0
2020,1,12,Detroit,432.0
2020,1,12,Arizona,424.0
2020,1,5,New England,272.0
2020,1,5,San Francisco,348.0
2020,1,5,Baltimore,168.0
2020,1,5,Buffalo,360.0
2020,1,5,Pittsburgh,304.0
2020,1,5,LA Chargers,336.0
2020,1,5,NY Jets,309.0
2020,1,5,Chicago,300.0
2020,1,5,Dallas,271.0
2020,1,5,Philadelphia,397.0
2020,1,5,New Orleans,329.0
2020,1,5,Denver,477.0
2020,1,5,LA Rams,393.0
2020,1,5,Minnesota,337.0
2020,1,5,Tampa Bay,373.0
2020,1,5,Indianapolis,353.0
2020,1,5,Kansas City,366.0
2020,1,5,Green Bay,305.0
2020,1,5,Atlanta,329.0
2020,1,5,Las Vegas,238.0
2020,1,5,Tennessee,307.0
2020,1,5,Cleveland,361.0
2020,1,5,Carolina,379.0
2020,1,5,Jacksonville,275.0
2020,1,5,NY Giants,400.0
2020,1,5,Seattle,398.0
2020,1,5,Washington,517.0
2020,1,5,Houston,425.0
2020,1,5,Cincinnati,313.0
2020,1,5,Miami,352.0
2020,1,5,Detroit,432.0
2020,1,5,Arizona,424.0
2019,12,29,San Francisco,198.0
2019,12,29,New England,321.0
2019,12,29,Buffalo,426.0
2019,12,29,LA Chargers,310.0
2019,12,29,Chicago,364.0
2019,12,29,Pittsburgh,244.0
2019,12,29,NY Jets,208.0
2019,12,29,Denver,424.0
2019,12,29,Dallas,356.0
2019,12,29,Baltimore,221.0
2019,12,29,New Orleans,348.0
2019,12,29,Philadelphia,348.0
2019,12,29,Indianapolis,396.0
2019,12,29,Cleveland,284.0
2019,12,29,Minnesota,394.0
2019,12,29,LA Rams,480.0
2019,12,29,Tennessee,369.0
2019,12,29,Jacksonville,471.0
2019,12,29,Carolina,418.0
2019,12,29,Houston,296.0
2019,12,29,Atlanta,279.0
2019,12,29,Tampa Bay,337.0
2019,12,29,Washington,364.0
2019,12,29,Seattle,344.0
2019,12,29,Las Vegas,401.0
2019,12,29,Kansas City,438.0
2019,12,29,NY Giants,335.0
2019,12,29,Green Bay,339.0
2019,12,29,Detroit,419.0
2019,12,29,Miami,467.0
2019,12,29,Arizona,442.0
2019,12,29,Cincinnati,338.0
2019,12,22,New England,255.0
2019,12,22,San Francisco,266.0
2019,12,22,Buffalo,303.0
2019,12,22,Denver,321.0
2019,12,22,LA Chargers,310.0
2019,12,22,New Orleans,334.0
2019,12,22,Dallas,312.0
2019,12,22,Chicago,283.0
2019,12,22,Philadelphia,298.0
2019,12,22,LA Rams,267.0
2019,12,22,Pittsburgh,293.0
2019,12,22,Indianapolis,396.0
2019,12,22,NY Jets,225.0
2019,12,22,Baltimore,232.0
2019,12,22,Minnesota,394.0
2019,12,22,Cleveland,236.0
2019,12,22,Jacksonville,389.0
2019,12,22,Tennessee,530.0
2019,12,22,Carolina,349.0
2019,12,22,Houston,296.0
2019,12,22,Atlanta,347.0
2019,12,22,Washington,400.0
2019,12,22,Las Vegas,246.0
2019,12,22,Tampa Bay,328.0
2019,12,22,Seattle,302.0
2019,12,22,Kansas City,438.0
2019,12,22,NY Giants,294.0
2019,12,22,Green Bay,401.0
2019,12,22,Miami,424.0
2019,12,22,Detroit,509.0
2019,12,22,Arizona,442.0
2019,12,22,Cincinnati,386.0
2019,12,15,New England,372.0
2019,12,15,San Francisco,336.0
2019,12,15,Buffalo,368.0
2019,12,15,Denver,351.0
2019,12,15,New Orleans,317.0
2019,12,15,LA Chargers,278.0
2019,12,15,Dallas,364.0
2019,12,15,Philadelphia,164.0
2019,12,15,Chicago,357.0
2019,12,15,Indianapolis,229.0
2019,12,15,Pittsburgh,293.0
2019,12,15,LA Rams,273.0
2019,12,15,Minnesota,443.0
2019,12,15,Cleveland,236.0
2019,12,15,Baltimore,307.0
2019,12,15,NY Jets,281.0
2019,12,15,Jacksonville,410.0
2019,12,15,Tennessee,530.0
2019,12,15,Houston,356.0
2019,12,15,Carolina,388.0
2019,12,15,Washington,268.0
2019,12,15,Kansas City,371.0
2019,12,15,Atlanta,310.0
2019,12,15,Seattle,302.0
2019,12,15,Tampa Bay,417.0
2019,12,15,Las Vegas,315.0
2019,12,15,NY Giants,294.0
2019,12,15,Green Bay,401.0
2019,12,15,Miami,300.0
2019,12,15,Detroit,226.0
2019,12,15,Arizona,457.0
2019,12,15,Cincinnati,379.0
2019,12,8,San Francisco,357.0
2019,12,8,New England,372.0
2019,12,8,Buffalo,243.0
2019,12,8,Denver,351.0
2019,12,8,New Orleans,237.0
2019,12,8,Dallas,271.0
2019,12,8,LA Chargers,278.0
2019,12,8,Minnesota,377.0
2019,12,8,Chicago,373.0
2019,12,8,Philadelphia,164.0
2019,12,8,Pittsburgh,328.0
2019,12,8,LA Rams,401.0
2019,12,8,Tennessee,370.0
2019,12,8,Indianapolis,273.0
2019,12,8,Baltimore,342.0
2019,12,8,Jacksonville,410.0
2019,12,8,NY Jets,316.0
2019,12,8,Cleveland,302.0
2019,12,8,Carolina,431.0
2019,12,8,Houston,356.0
2019,12,8,Washington,268.0
2019,12,8,Kansas City,308.0
2019,12,8,Tampa Bay,492.0
2019,12,8,Atlanta,322.0
2019,12,8,Seattle,418.0
2019,12,8,Las Vegas,315.0
2019,12,8,Green Bay,442.0
2019,12,8,NY Giants,429.0
2019,12,8,Miami,321.0
2019,12,8,Arizona,411.0
2019,12,8,Detroit,450.0
2019,12,8,Cincinnati,470.0
2019,12,1,New England,310.0
2019,12,1,San Francisco,357.0
2019,12,1,Buffalo,371.0
2019,12,1,Denver,318.0
2019,12,1,Minnesota,216.0
2019,12,1,New Orleans,237.0
2019,12,1,Chicago,231.0
2019,12,1,Dallas,283.0
2019,12,1,Tennessee,389.0
2019,12,1,Pittsburgh,230.0
2019,12,1,LA Rams,401.0
2019,12,1,LA Chargers,388.0
2019,12,1,Jacksonville,213.0
2019,12,1,Philadelphia,253.0
2019,12,1,Indianapolis,279.0
2019,12,1,Baltimore,347.0
2019,12,1,Carolina,388.0
2019,12,1,Tampa Bay,246.0
2019,12,1,NY Jets,389.0
2019,12,1,Houston,378.0
2019,12,1,Cleveland,318.0
2019,12,1,Green Bay,337.0
2019,12,1,Seattle,510.0
2019,12,1,Kansas City,374.0
2019,12,1,Las Vegas,388.0
2019,12,1,Washington,434.0
2019,12,1,Atlanta,322.0
2019,12,1,NY Giants,375.0
2019,12,1,Arizona,411.0
2019,12,1,Miami,394.0
2019,12,1,Detroit,370.0
2019,12,1,Cincinnati,470.0
2019,11,24,New England,255.0
2019,11,24,San Francisco,266.0
2019,11,24,Buffalo,303.0
2019,11,24,Denver,321.0
2019,11,24,LA Chargers,310.0
2019,11,24,New Orleans,334.0
2019,11,24,Dallas,312.0
2019,11,24,Chicago,283.0
2019,11,24,Philadelphia,298.0
2019,11,24,LA Rams,267.0
2019,11,24,Pittsburgh,293.0
2019,11,24,Indianapolis,396.0
2019,11,24,NY Jets,225.0
2019,11,24,Baltimore,232.0
2019,11,24,Minnesota,394.0
2019,11,24,Cleveland,236.0
2019,11,24,Jacksonville,389.0
2019,11,24,Tennessee,530.0
2019,11,24,Carolina,349.0
2019,11,24,Houston,296.0
2019,11,24,Atlanta,347.0
2019,11,24,Washington,400.0
2019,11,24,Las Vegas,246.0
2019,11,24,Tampa Bay,328.0
2019,11,24,Seattle,302.0
2019,11,24,Kansas City,438.0
2019,11,24,NY Giants,294.0
2019,11,24,Green Bay,401.0
2019,11,24,Miami,424.0
2019,11,24,Detroit,509.0
2019,11,24,Arizona,442.0
2019,11,24,Cincinnati,386.0
2019,11,17,New England,372.0
2019,11,17,San Francisco,336.0
2019,11,17,Buffalo,368.0
2019,11,17,Denver,351.0
2019,11,17,New Orleans,317.0
2019,11,17,LA Chargers,278.0
2019,11,17,Dallas,364.0
2019,11,17,Philadelphia,164.0
2019,11,17,Chicago,357.0
2019,11,17,Indianapolis,229.0
2019,11,17,Pittsburgh,293.0
2019,11,17,LA Rams,273.0
2019,11,17,Minnesota,443.0
2019,11,17,Cleveland,236.0
2019,11,17,Baltimore,307.0
2019,11,17,NY Jets,281.0
2019,11,17,Jacksonville,410.0
2019,11,17,Tennessee,530.0
2019,11,17,Houston,356.0
2019,11,17,Carolina,388.0
2019,11,17,Washington,268.0
2019,11,17,Kansas City,371.0
2019,11,17,Atlanta,310.0
2019,11,17,Seattle,302.0
2019,11,17,Tampa Bay,417.0
2019,11,17,Las Vegas,315.0
2019,11,17,NY Giants,294.0
2019,11,17,Green Bay,401.0
2019,11,17,Miami,300.0
2019,11,17,Detroit,226.0
2019,11,17,Arizona,457.0
2019,11,17,Cincinnati,379.0
2019,11,10,San Francisco,357.0
2019,11,10,New England,372.0
2019,11,10,Buffalo,243.0
2019,11,10,Denver,351.0
2019,11,10,New Orleans,237.0
2019,11,10,Dallas,271.0
2019,11,10,LA Chargers,278.0
2019,11,10,Minnesota,377.0
2019,11,10,Chicago,373.0
2019,11,10,Philadelphia,164.0
2019,11,10,Pittsburgh,328.0
2019,11,10,LA Rams,401.0
2019,11,10,Tennessee,370.0
2019,11,10,Indianapolis,273.0
2019,11,10,Baltimore,342.0
2019,11,10,Jacksonville,410.0
2019,11,10,NY Jets,316.0
2019,11,10,Cleveland,302.0
2019,11,10,Carolina,431.0
2019,11,10,Houston,356.0
2019,11,10,Washington,268.0
2019,11,10,Kansas City,308.0
2019,11,10,Tampa Bay,492.0
2019,11,10,Atlanta,322.0
2019,11,10,Seattle,418.0
2019,11,10,Las Vegas,315.0
2019,11,10,Green Bay,442.0
2019,11,10,NY Giants,429.0
