Date,team,opponent,team_rank,opponent_rank,year,month,day,Expected,defensive_completion_%,defensive_red_zone_completion_%,defensive_sack_percentage,defensive_takeaways,defensive_third_down_conversion_%,defensive_yards_per_game_allowed,offensive_completion_percentage,offensive_interceptions,touchdowns_per_game,offensive_yards_per_game,offensive_yards_per_point,red_zone_TD_percentage,scoring_margin,third_down_conversion_percentage,total_points_per_game
9/26/2021,Green Bay,Detroit,14,31,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
9/26/2021,Green Bay,Detroit,14,31,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
9/26/2021,Carolina,Houston,18,32,2021,9,26,16,0.68,1.00,0.13,0.00,0.11,193.00,0.68,0.00,3.00,407.00,17.00,0.60,15.00,0.45,24.00
9/26/2021,Carolina,Houston,18,32,2021,9,26,16,0.68,1.00,0.13,0.00,0.11,193.00,0.68,0.00,3.00,407.00,17.00,0.60,15.00,0.45,24.00
9/26/2021,Carolina,Houston,18,32,2021,9,26,16,0.68,1.00,0.13,0.00,0.11,193.00,0.68,0.00,3.00,407.00,17.00,0.60,15.00,0.45,24.00
9/26/2021,Carolina,Houston,18,32,2021,9,26,16,0.68,1.00,0.13,0.00,0.11,193.00,0.68,0.00,3.00,407.00,17.00,0.60,15.00,0.45,24.00
9/26/2021,Carolina,Houston,18,32,2021,9,26,16,0.68,1.00,0.13,0.00,0.11,193.00,0.68,0.00,3.00,407.00,17.00,0.60,15.00,0.45,24.00
9/26/2021,Carolina,Houston,18,32,2021,9,26,16,0.68,1.00,0.13,0.00,0.11,193.00,0.68,0.00,3.00,407.00,17.00,0.60,15.00,0.45,24.00
9/26/2021,Carolina,Houston,18,32,2021,9,26,16,0.68,1.00,0.13,0.00,0.11,193.00,0.68,0.00,3.00,407.00,17.00,0.60,15.00,0.45,24.00
9/26/2021,Carolina,Houston,18,32,2021,9,26,16,0.68,1.00,0.13,0.00,0.11,193.00,0.68,0.00,3.00,407.00,17.00,0.60,15.00,0.45,24.00
9/26/2021,Atlanta,NY Giants,28,24,2021,9,26,28,0.67,0.80,0.08,1.00,0.33,341.00,0.73,3.00,3.00,348.00,13.90,0.75,-23.00,0.40,25.00
9/26/2021,Atlanta,NY Giants,28,24,2021,9,26,28,0.67,0.80,0.08,1.00,0.33,341.00,0.73,3.00,3.00,348.00,13.90,0.75,-23.00,0.40,25.00
9/26/2021,Atlanta,NY Giants,28,24,2021,9,26,28,0.67,0.80,0.08,1.00,0.33,341.00,0.73,3.00,3.00,348.00,13.90,0.75,-23.00,0.40,25.00
9/26/2021,Atlanta,NY Giants,28,24,2021,9,26,28,0.67,0.80,0.08,1.00,0.33,341.00,0.73,3.00,3.00,348.00,13.90,0.75,-23.00,0.40,25.00
9/26/2021,Atlanta,NY Giants,28,24,2021,9,26,28,0.67,0.80,0.08,1.00,0.33,341.00,0.73,3.00,3.00,348.00,13.90,0.75,-23.00,0.40,25.00
9/26/2021,Atlanta,NY Giants,28,24,2021,9,26,28,0.67,0.80,0.08,1.00,0.33,341.00,0.73,3.00,3.00,348.00,13.90,0.75,-23.00,0.40,25.00
9/26/2021,Atlanta,NY Giants,28,24,2021,9,26,28,0.67,0.80,0.08,1.00,0.33,341.00,0.73,3.00,3.00,348.00,13.90,0.75,-23.00,0.40,25.00
9/26/2021,Atlanta,NY Giants,28,24,2021,9,26,28,0.67,0.80,0.08,1.00,0.33,341.00,0.73,3.00,3.00,348.00,13.90,0.75,-23.00,0.40,25.00
9/26/2021,Buffalo,Washington,3,21,2021,9,26,1,0.57,0.00,0.12,3.00,0.44,216.00,0.52,1.00,5.00,314.00,9.00,1.00,35.00,0.54,35.00
9/26/2021,Buffalo,Washington,3,21,2021,9,26,1,0.57,0.00,0.12,3.00,0.44,216.00,0.52,1.00,5.00,314.00,9.00,1.00,35.00,0.54,35.00
9/26/2021,Buffalo,Washington,3,21,2021,9,26,1,0.57,0.00,0.12,3.00,0.44,216.00,0.52,1.00,5.00,314.00,9.00,1.00,35.00,0.54,35.00
9/26/2021,Buffalo,Washington,3,21,2021,9,26,1,0.57,0.00,0.12,3.00,0.44,216.00,0.52,1.00,5.00,314.00,9.00,1.00,35.00,0.54,35.00
9/26/2021,Buffalo,Washington,3,21,2021,9,26,1,0.57,0.00,0.12,3.00,0.44,216.00,0.52,1.00,5.00,314.00,9.00,1.00,35.00,0.54,35.00
9/26/2021,Buffalo,Washington,3,21,2021,9,26,1,0.57,0.00,0.12,3.00,0.44,216.00,0.52,1.00,5.00,314.00,9.00,1.00,35.00,0.54,35.00
9/26/2021,Buffalo,Washington,3,21,2021,9,26,1,0.57,0.00,0.12,3.00,0.44,216.00,0.52,1.00,5.00,314.00,9.00,1.00,35.00,0.54,35.00
9/26/2021,Buffalo,Washington,3,21,2021,9,26,1,0.57,0.00,0.12,3.00,0.44,216.00,0.52,1.00,5.00,314.00,9.00,1.00,35.00,0.54,35.00
9/26/2021,Cleveland,Chicago,6,25,2021,9,26,6,0.62,1.00,0.03,2.00,0.57,302.00,0.90,1.00,4.00,355.00,11.50,0.67,10.00,0.44,31.00
9/26/2021,Cleveland,Chicago,6,25,2021,9,26,6,0.62,1.00,0.03,2.00,0.57,302.00,0.90,1.00,4.00,355.00,11.50,0.67,10.00,0.44,31.00
9/26/2021,Cleveland,Chicago,6,25,2021,9,26,6,0.62,1.00,0.03,2.00,0.57,302.00,0.90,1.00,4.00,355.00,11.50,0.67,10.00,0.44,31.00
9/26/2021,Cleveland,Chicago,6,25,2021,9,26,6,0.62,1.00,0.03,2.00,0.57,302.00,0.90,1.00,4.00,355.00,11.50,0.67,10.00,0.44,31.00
9/26/2021,Cleveland,Chicago,6,25,2021,9,26,6,0.62,1.00,0.03,2.00,0.57,302.00,0.90,1.00,4.00,355.00,11.50,0.67,10.00,0.44,31.00
9/26/2021,Cleveland,Chicago,6,25,2021,9,26,6,0.62,1.00,0.03,2.00,0.57,302.00,0.90,1.00,4.00,355.00,11.50,0.67,10.00,0.44,31.00
9/26/2021,Cleveland,Chicago,6,25,2021,9,26,6,0.62,1.00,0.03,2.00,0.57,302.00,0.90,1.00,4.00,355.00,11.50,0.67,10.00,0.44,31.00
9/26/2021,Cleveland,Chicago,6,25,2021,9,26,6,0.62,1.00,0.03,2.00,0.57,302.00,0.90,1.00,4.00,355.00,11.50,0.67,10.00,0.44,31.00
9/26/2021,Tennessee,Indianapolis,22,23,2021,9,26,19,0.71,0.67,0.09,0.00,0.33,397.00,0.68,0.00,3.00,532.00,16.10,0.33,3.00,0.43,33.00
9/26/2021,Tennessee,Indianapolis,22,23,2021,9,26,19,0.71,0.67,0.09,0.00,0.33,397.00,0.68,0.00,3.00,532.00,16.10,0.33,3.00,0.43,33.00
9/26/2021,Tennessee,Indianapolis,22,23,2021,9,26,19,0.71,0.67,0.09,0.00,0.33,397.00,0.68,0.00,3.00,532.00,16.10,0.33,3.00,0.43,33.00
9/26/2021,Tennessee,Indianapolis,22,23,2021,9,26,19,0.71,0.67,0.09,0.00,0.33,397.00,0.68,0.00,3.00,532.00,16.10,0.33,3.00,0.43,33.00
9/26/2021,Tennessee,Indianapolis,22,23,2021,9,26,19,0.71,0.67,0.09,0.00,0.33,397.00,0.68,0.00,3.00,532.00,16.10,0.33,3.00,0.43,33.00
9/26/2021,Tennessee,Indianapolis,22,23,2021,9,26,19,0.71,0.67,0.09,0.00,0.33,397.00,0.68,0.00,3.00,532.00,16.10,0.33,3.00,0.43,33.00
9/26/2021,Tennessee,Indianapolis,22,23,2021,9,26,19,0.71,0.67,0.09,0.00,0.33,397.00,0.68,0.00,3.00,532.00,16.10,0.33,3.00,0.43,33.00
9/26/2021,Tennessee,Indianapolis,22,23,2021,9,26,19,0.71,0.67,0.09,0.00,0.33,397.00,0.68,0.00,3.00,532.00,16.10,0.33,3.00,0.43,33.00
9/26/2021,Arizona,Jacksonville,9,29,2021,9,26,9,0.69,0.67,0.03,0.00,0.20,419.00,0.81,2.00,4.00,474.00,13.90,0.75,1.00,0.33,34.00
9/26/2021,Arizona,Jacksonville,9,29,2021,9,26,9,0.69,0.67,0.03,0.00,0.20,419.00,0.81,2.00,4.00,474.00,13.90,0.75,1.00,0.33,34.00
9/26/2021,Arizona,Jacksonville,9,29,2021,9,26,9,0.69,0.67,0.03,0.00,0.20,419.00,0.81,2.00,4.00,474.00,13.90,0.75,1.00,0.33,34.00
9/26/2021,Arizona,Jacksonville,9,29,2021,9,26,9,0.69,0.67,0.03,0.00,0.20,419.00,0.81,2.00,4.00,474.00,13.90,0.75,1.00,0.33,34.00
9/26/2021,Arizona,Jacksonville,9,29,2021,9,26,9,0.69,0.67,0.03,0.00,0.20,419.00,0.81,2.00,4.00,474.00,13.90,0.75,1.00,0.33,34.00
9/26/2021,Arizona,Jacksonville,9,29,2021,9,26,9,0.69,0.67,0.03,0.00,0.20,419.00,0.81,2.00,4.00,474.00,13.90,0.75,1.00,0.33,34.00
9/26/2021,Arizona,Jacksonville,9,29,2021,9,26,9,0.69,0.67,0.03,0.00,0.20,419.00,0.81,2.00,4.00,474.00,13.90,0.75,1.00,0.33,34.00
9/26/2021,Arizona,Jacksonville,9,29,2021,9,26,9,0.69,0.67,0.03,0.00,0.20,419.00,0.81,2.00,4.00,474.00,13.90,0.75,1.00,0.33,34.00
9/26/2021,LA Chargers,Kansas City,16,2,2021,9,26,11,0.85,0.67,0.07,1.00,0.60,419.00,0.76,2.00,1.00,408.00,24.00,0.25,-3.00,0.42,17.00
9/26/2021,LA Chargers,Kansas City,16,2,2021,9,26,11,0.85,0.67,0.07,1.00,0.60,419.00,0.76,2.00,1.00,408.00,24.00,0.25,-3.00,0.42,17.00
9/26/2021,LA Chargers,Kansas City,16,2,2021,9,26,11,0.85,0.67,0.07,1.00,0.60,419.00,0.76,2.00,1.00,408.00,24.00,0.25,-3.00,0.42,17.00
9/26/2021,LA Chargers,Kansas City,16,2,2021,9,26,11,0.85,0.67,0.07,1.00,0.60,419.00,0.76,2.00,1.00,408.00,24.00,0.25,-3.00,0.42,17.00
9/26/2021,LA Chargers,Kansas City,16,2,2021,9,26,11,0.85,0.67,0.07,1.00,0.60,419.00,0.76,2.00,1.00,408.00,24.00,0.25,-3.00,0.42,17.00
9/26/2021,LA Chargers,Kansas City,16,2,2021,9,26,11,0.85,0.67,0.07,1.00,0.60,419.00,0.76,2.00,1.00,408.00,24.00,0.25,-3.00,0.42,17.00
9/26/2021,LA Chargers,Kansas City,16,2,2021,9,26,11,0.85,0.67,0.07,1.00,0.60,419.00,0.76,2.00,1.00,408.00,24.00,0.25,-3.00,0.42,17.00
9/26/2021,LA Chargers,Kansas City,16,2,2021,9,26,11,0.85,0.67,0.07,1.00,0.60,419.00,0.76,2.00,1.00,408.00,24.00,0.25,-3.00,0.42,17.00
9/26/2021,New Orleans,New England,7,11,2021,9,26,5,0.68,0.67,0.05,1.00,0.53,383.00,0.50,2.00,1.00,128.00,18.30,1.00,-19.00,0.18,7.00
9/26/2021,New Orleans,New England,7,11,2021,9,26,5,0.68,0.67,0.05,1.00,0.53,383.00,0.50,2.00,1.00,128.00,18.30,1.00,-19.00,0.18,7.00
9/26/2021,New Orleans,New England,7,11,2021,9,26,5,0.68,0.67,0.05,1.00,0.53,383.00,0.50,2.00,1.00,128.00,18.30,1.00,-19.00,0.18,7.00
9/26/2021,New Orleans,New England,7,11,2021,9,26,5,0.68,0.67,0.05,1.00,0.53,383.00,0.50,2.00,1.00,128.00,18.30,1.00,-19.00,0.18,7.00
9/26/2021,New Orleans,New England,7,11,2021,9,26,5,0.68,0.67,0.05,1.00,0.53,383.00,0.50,2.00,1.00,128.00,18.30,1.00,-19.00,0.18,7.00
9/26/2021,New Orleans,New England,7,11,2021,9,26,5,0.68,0.67,0.05,1.00,0.53,383.00,0.50,2.00,1.00,128.00,18.30,1.00,-19.00,0.18,7.00
9/26/2021,New Orleans,New England,7,11,2021,9,26,5,0.68,0.67,0.05,1.00,0.53,383.00,0.50,2.00,1.00,128.00,18.30,1.00,-19.00,0.18,7.00
9/26/2021,New Orleans,New England,7,11,2021,9,26,5,0.68,0.67,0.05,1.00,0.53,383.00,0.50,2.00,1.00,128.00,18.30,1.00,-19.00,0.18,7.00
9/26/2021,Cincinnati,Pittsburgh,27,15,2021,9,26,23,0.63,0.33,0.11,1.00,0.40,206.00,0.63,3.00,2.00,248.00,14.60,1.00,-3.00,0.46,17.00
9/26/2021,Cincinnati,Pittsburgh,27,15,2021,9,26,23,0.63,0.33,0.11,1.00,0.40,206.00,0.63,3.00,2.00,248.00,14.60,1.00,-3.00,0.46,17.00
9/26/2021,Cincinnati,Pittsburgh,27,15,2021,9,26,23,0.63,0.33,0.11,1.00,0.40,206.00,0.63,3.00,2.00,248.00,14.60,1.00,-3.00,0.46,17.00
9/26/2021,Cincinnati,Pittsburgh,27,15,2021,9,26,23,0.63,0.33,0.11,1.00,0.40,206.00,0.63,3.00,2.00,248.00,14.60,1.00,-3.00,0.46,17.00
9/26/2021,Cincinnati,Pittsburgh,27,15,2021,9,26,23,0.63,0.33,0.11,1.00,0.40,206.00,0.63,3.00,2.00,248.00,14.60,1.00,-3.00,0.46,17.00
9/26/2021,Cincinnati,Pittsburgh,27,15,2021,9,26,23,0.63,0.33,0.11,1.00,0.40,206.00,0.63,3.00,2.00,248.00,14.60,1.00,-3.00,0.46,17.00
9/26/2021,Cincinnati,Pittsburgh,27,15,2021,9,26,23,0.63,0.33,0.11,1.00,0.40,206.00,0.63,3.00,2.00,248.00,14.60,1.00,-3.00,0.46,17.00
9/26/2021,Cincinnati,Pittsburgh,27,15,2021,9,26,23,0.63,0.33,0.11,1.00,0.40,206.00,0.63,3.00,2.00,248.00,14.60,1.00,-3.00,0.46,17.00
9/26/2021,Baltimore,Detroit,4,31,2021,9,26,7,0.77,1.00,0.00,2.00,0.17,405.00,0.69,2.00,5.00,481.00,13.40,1.00,1.00,0.55,36.00
9/26/2021,Baltimore,Detroit,4,31,2021,9,26,7,0.77,1.00,0.00,2.00,0.17,405.00,0.69,2.00,5.00,481.00,13.40,1.00,1.00,0.55,36.00
9/26/2021,Baltimore,Detroit,4,31,2021,9,26,7,0.77,1.00,0.00,2.00,0.17,405.00,0.69,2.00,5.00,481.00,13.40,1.00,1.00,0.55,36.00
9/26/2021,Baltimore,Detroit,4,31,2021,9,26,7,0.77,1.00,0.00,2.00,0.17,405.00,0.69,2.00,5.00,481.00,13.40,1.00,1.00,0.55,36.00
9/26/2021,Baltimore,Detroit,4,31,2021,9,26,7,0.77,1.00,0.00,2.00,0.17,405.00,0.69,2.00,5.00,481.00,13.40,1.00,1.00,0.55,36.00
9/26/2021,Baltimore,Detroit,4,31,2021,9,26,7,0.77,1.00,0.00,2.00,0.17,405.00,0.69,2.00,5.00,481.00,13.40,1.00,1.00,0.55,36.00
9/26/2021,Baltimore,Detroit,4,31,2021,9,26,7,0.77,1.00,0.00,2.00,0.17,405.00,0.69,2.00,5.00,481.00,13.40,1.00,1.00,0.55,36.00
9/26/2021,Baltimore,Detroit,4,31,2021,9,26,7,0.77,1.00,0.00,2.00,0.17,405.00,0.69,2.00,5.00,481.00,13.40,1.00,1.00,0.55,36.00
9/26/2021,Las Vegas,Miami,17,26,2021,9,26,17,0.68,1.00,0.05,1.00,0.42,331.00,0.76,0.00,2.00,425.00,16.30,0.33,9.00,0.38,26.00
9/26/2021,Las Vegas,Miami,17,26,2021,9,26,17,0.68,1.00,0.05,1.00,0.42,331.00,0.76,0.00,2.00,425.00,16.30,0.33,9.00,0.38,26.00
9/26/2021,Las Vegas,Miami,17,26,2021,9,26,17,0.68,1.00,0.05,1.00,0.42,331.00,0.76,0.00,2.00,425.00,16.30,0.33,9.00,0.38,26.00
9/26/2021,Las Vegas,Miami,17,26,2021,9,26,17,0.68,1.00,0.05,1.00,0.42,331.00,0.76,0.00,2.00,425.00,16.30,0.33,9.00,0.38,26.00
9/26/2021,Las Vegas,Miami,17,26,2021,9,26,17,0.68,1.00,0.05,1.00,0.42,331.00,0.76,0.00,2.00,425.00,16.30,0.33,9.00,0.38,26.00
9/26/2021,Las Vegas,Miami,17,26,2021,9,26,17,0.68,1.00,0.05,1.00,0.42,331.00,0.76,0.00,2.00,425.00,16.30,0.33,9.00,0.38,26.00
9/26/2021,Las Vegas,Miami,17,26,2021,9,26,17,0.68,1.00,0.05,1.00,0.42,331.00,0.76,0.00,2.00,425.00,16.30,0.33,9.00,0.38,26.00
9/26/2021,Las Vegas,Miami,17,26,2021,9,26,17,0.68,1.00,0.05,1.00,0.42,331.00,0.76,0.00,2.00,425.00,16.30,0.33,9.00,0.38,26.00
9/26/2021,Denver,NY Jets,12,30,2021,9,26,10,0.42,,0.03,2.00,0.36,189.00,0.76,0.00,2.00,398.00,17.30,0.50,10.00,0.18,23.00
9/26/2021,Denver,NY Jets,12,30,2021,9,26,10,0.42,,0.03,2.00,0.36,189.00,0.76,0.00,2.00,398.00,17.30,0.50,10.00,0.18,23.00
9/26/2021,Denver,NY Jets,12,30,2021,9,26,10,0.42,,0.03,2.00,0.36,189.00,0.76,0.00,2.00,398.00,17.30,0.50,10.00,0.18,23.00
9/26/2021,Denver,NY Jets,12,30,2021,9,26,10,0.42,,0.03,2.00,0.36,189.00,0.76,0.00,2.00,398.00,17.30,0.50,10.00,0.18,23.00
9/26/2021,Denver,NY Jets,12,30,2021,9,26,10,0.42,,0.03,2.00,0.36,189.00,0.76,0.00,2.00,398.00,17.30,0.50,10.00,0.18,23.00
9/26/2021,Denver,NY Jets,12,30,2021,9,26,10,0.42,,0.03,2.00,0.36,189.00,0.76,0.00,2.00,398.00,17.30,0.50,10.00,0.18,23.00
9/26/2021,Denver,NY Jets,12,30,2021,9,26,10,0.42,,0.03,2.00,0.36,189.00,0.76,0.00,2.00,398.00,17.30,0.50,10.00,0.18,23.00
9/26/2021,Denver,NY Jets,12,30,2021,9,26,10,0.42,,0.03,2.00,0.36,189.00,0.76,0.00,2.00,398.00,17.30,0.50,10.00,0.18,23.00
9/26/2021,Minnesota,Seattle,19,10,2021,9,26,14,0.81,0.75,0.08,2.00,0.33,474.00,0.69,0.00,4.00,419.00,12.70,0.67,-1.00,0.20,33.00
9/26/2021,Minnesota,Seattle,19,10,2021,9,26,14,0.81,0.75,0.08,2.00,0.33,474.00,0.69,0.00,4.00,419.00,12.70,0.67,-1.00,0.20,33.00
9/26/2021,Minnesota,Seattle,19,10,2021,9,26,14,0.81,0.75,0.08,2.00,0.33,474.00,0.69,0.00,4.00,419.00,12.70,0.67,-1.00,0.20,33.00
9/26/2021,Minnesota,Seattle,19,10,2021,9,26,14,0.81,0.75,0.08,2.00,0.33,474.00,0.69,0.00,4.00,419.00,12.70,0.67,-1.00,0.20,33.00
9/26/2021,Minnesota,Seattle,19,10,2021,9,26,14,0.81,0.75,0.08,2.00,0.33,474.00,0.69,0.00,4.00,419.00,12.70,0.67,-1.00,0.20,33.00
9/26/2021,Minnesota,Seattle,19,10,2021,9,26,14,0.81,0.75,0.08,2.00,0.33,474.00,0.69,0.00,4.00,419.00,12.70,0.67,-1.00,0.20,33.00
9/26/2021,Minnesota,Seattle,19,10,2021,9,26,14,0.81,0.75,0.08,2.00,0.33,474.00,0.69,0.00,4.00,419.00,12.70,0.67,-1.00,0.20,33.00
9/26/2021,Minnesota,Seattle,19,10,2021,9,26,14,0.81,0.75,0.08,2.00,0.33,474.00,0.69,0.00,4.00,419.00,12.70,0.67,-1.00,0.20,33.00
9/26/2021,LA Rams,Tampa Bay,5,1,2021,9,26,4,0.61,0.25,0.08,2.00,0.45,354.00,0.63,1.00,3.00,371.00,13.70,0.60,3.00,0.33,27.00
9/26/2021,LA Rams,Tampa Bay,5,1,2021,9,26,4,0.61,0.25,0.08,2.00,0.45,354.00,0.63,1.00,3.00,371.00,13.70,0.60,3.00,0.33,27.00
9/26/2021,LA Rams,Tampa Bay,5,1,2021,9,26,4,0.61,0.25,0.08,2.00,0.45,354.00,0.63,1.00,3.00,371.00,13.70,0.60,3.00,0.33,27.00
9/26/2021,LA Rams,Tampa Bay,5,1,2021,9,26,4,0.61,0.25,0.08,2.00,0.45,354.00,0.63,1.00,3.00,371.00,13.70,0.60,3.00,0.33,27.00
9/26/2021,LA Rams,Tampa Bay,5,1,2021,9,26,4,0.61,0.25,0.08,2.00,0.45,354.00,0.63,1.00,3.00,371.00,13.70,0.60,3.00,0.33,27.00
9/26/2021,LA Rams,Tampa Bay,5,1,2021,9,26,4,0.61,0.25,0.08,2.00,0.45,354.00,0.63,1.00,3.00,371.00,13.70,0.60,3.00,0.33,27.00
9/26/2021,LA Rams,Tampa Bay,5,1,2021,9,26,4,0.61,0.25,0.08,2.00,0.45,354.00,0.63,1.00,3.00,371.00,13.70,0.60,3.00,0.33,27.00
9/26/2021,LA Rams,Tampa Bay,5,1,2021,9,26,4,0.61,0.25,0.08,2.00,0.45,354.00,0.63,1.00,3.00,371.00,13.70,0.60,3.00,0.33,27.00
9/26/2021,Green Bay,San Francisco,14,8,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
9/26/2021,Green Bay,San Francisco,14,8,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
9/26/2021,Green Bay,San Francisco,14,8,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
9/26/2021,Green Bay,San Francisco,14,8,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
9/26/2021,Green Bay,San Francisco,14,8,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
9/26/2021,Green Bay,San Francisco,14,8,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
9/26/2021,Green Bay,San Francisco,14,8,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
9/26/2021,Green Bay,San Francisco,14,8,2021,9,26,13,0.72,1.00,0.03,2.00,0.44,344.00,0.81,0.00,5.00,323.00,9.20,1.00,18.00,0.56,35.00
10/3/2021,Dallas,Philadelphia,8,21,2021,10,3,8,0.64,1.00,0.05,2.00,0.33,367.00,0.81,0.00,6.00,380.00,9.30,0.80,20.00,0.50,41.00
10/3/2021,Dallas,Philadelphia,8,21,2021,10,3,8,0.64,1.00,0.05,2.00,0.33,367.00,0.81,0.00,6.00,380.00,9.30,0.80,20.00,0.50,41.00
10/3/2021,Dallas,Philadelphia,8,21,2021,10,3,8,0.64,1.00,0.05,2.00,0.33,367.00,0.81,0.00,6.00,380.00,9.30,0.80,20.00,0.50,41.00
10/3/2021,Dallas,Philadelphia,8,21,2021,10,3,8,0.64,1.00,0.05,2.00,0.33,367.00,0.81,0.00,6.00,380.00,9.30,0.80,20.00,0.50,41.00
10/3/2021,Dallas,Philadelphia,8,21,2021,10,3,8,0.64,1.00,0.05,2.00,0.33,367.00,0.81,0.00,6.00,380.00,9.30,0.80,20.00,0.50,41.00
10/3/2021,Dallas,Philadelphia,8,21,2021,10,3,8,0.64,1.00,0.05,2.00,0.33,367.00,0.81,0.00,6.00,380.00,9.30,0.80,20.00,0.50,41.00
10/3/2021,Dallas,Philadelphia,8,21,2021,10,3,8,0.64,1.00,0.05,2.00,0.33,367.00,0.81,0.00,6.00,380.00,9.30,0.80,20.00,0.50,41.00
10/3/2021,Dallas,Philadelphia,8,21,2021,10,3,8,0.64,1.00,0.05,2.00,0.33,367.00,0.81,0.00,6.00,380.00,9.30,0.80,20.00,0.50,41.00
10/3/2021,Cincinnati,Jacksonville,23,29,2021,10,3,23,0.71,0.75,0.04,0.00,0.50,341.00,0.78,0.00,3.00,420.00,17.50,0.50,3.00,0.56,24.00
10/3/2021,Cincinnati,Jacksonville,23,29,2021,10,3,23,0.71,0.75,0.04,0.00,0.50,341.00,0.78,0.00,3.00,420.00,17.50,0.50,3.00,0.56,24.00
10/3/2021,Cincinnati,Jacksonville,23,29,2021,10,3,23,0.71,0.75,0.04,0.00,0.50,341.00,0.78,0.00,3.00,420.00,17.50,0.50,3.00,0.56,24.00
10/3/2021,Cincinnati,Jacksonville,23,29,2021,10,3,23,0.71,0.75,0.04,0.00,0.50,341.00,0.78,0.00,3.00,420.00,17.50,0.50,3.00,0.56,24.00
10/3/2021,Cincinnati,Jacksonville,23,29,2021,10,3,23,0.71,0.75,0.04,0.00,0.50,341.00,0.78,0.00,3.00,420.00,17.50,0.50,3.00,0.56,24.00
10/3/2021,Cincinnati,Jacksonville,23,29,2021,10,3,23,0.71,0.75,0.04,0.00,0.50,341.00,0.78,0.00,3.00,420.00,17.50,0.50,3.00,0.56,24.00
10/3/2021,Cincinnati,Jacksonville,23,29,2021,10,3,23,0.71,0.75,0.04,0.00,0.50,341.00,0.78,0.00,3.00,420.00,17.50,0.50,3.00,0.56,24.00
10/3/2021,Cincinnati,Jacksonville,23,29,2021,10,3,23,0.71,0.75,0.04,0.00,0.50,341.00,0.78,0.00,3.00,420.00,17.50,0.50,3.00,0.56,24.00
10/3/2021,Kansas City,Philadelphia,3,21,2021,10,3,2,0.68,0.80,0.03,0.00,0.36,352.00,0.61,2.00,3.00,437.00,18.20,0.75,-6.00,0.60,24.00
10/3/2021,Kansas City,Philadelphia,3,21,2021,10,3,2,0.68,0.80,0.03,0.00,0.36,352.00,0.61,2.00,3.00,437.00,18.20,0.75,-6.00,0.60,24.00
10/3/2021,Kansas City,Philadelphia,3,21,2021,10,3,2,0.68,0.80,0.03,0.00,0.36,352.00,0.61,2.00,3.00,437.00,18.20,0.75,-6.00,0.60,24.00
10/3/2021,Kansas City,Philadelphia,3,21,2021,10,3,2,0.68,0.80,0.03,0.00,0.36,352.00,0.61,2.00,3.00,437.00,18.20,0.75,-6.00,0.60,24.00
10/3/2021,Kansas City,Philadelphia,3,21,2021,10,3,2,0.68,0.80,0.03,0.00,0.36,352.00,0.61,2.00,3.00,437.00,18.20,0.75,-6.00,0.60,24.00
10/3/2021,Kansas City,Philadelphia,3,21,2021,10,3,2,0.68,0.80,0.03,0.00,0.36,352.00,0.61,2.00,3.00,437.00,18.20,0.75,-6.00,0.60,24.00
10/3/2021,Kansas City,Philadelphia,3,21,2021,10,3,2,0.68,0.80,0.03,0.00,0.36,352.00,0.61,2.00,3.00,437.00,18.20,0.75,-6.00,0.60,24.00
10/3/2021,Kansas City,Philadelphia,3,21,2021,10,3,2,0.68,0.80,0.03,0.00,0.36,352.00,0.61,2.00,3.00,437.00,18.20,0.75,-6.00,0.60,24.00
10/3/2021,NY Giants,New Orleans,26,5,2021,10,3,25,0.75,1.00,0.08,1.00,0.38,296.00,0.69,0.00,1.00,346.00,24.70,0.33,-3.00,0.50,14.00
10/3/2021,NY Giants,New Orleans,26,5,2021,10,3,25,0.75,1.00,0.08,1.00,0.38,296.00,0.69,0.00,1.00,346.00,24.70,0.33,-3.00,0.50,14.00
10/3/2021,NY Giants,New Orleans,26,5,2021,10,3,25,0.75,1.00,0.08,1.00,0.38,296.00,0.69,0.00,1.00,346.00,24.70,0.33,-3.00,0.50,14.00
10/3/2021,NY Giants,New Orleans,26,5,2021,10,3,25,0.75,1.00,0.08,1.00,0.38,296.00,0.69,0.00,1.00,346.00,24.70,0.33,-3.00,0.50,14.00
