year,month,day,team,total_points
2008,10,19,,LA Rams
2008,10,12,,NY Giants
2008,10,12,,Dallas
2008,10,12,,Denver
2008,10,12,,LA Chargers
2008,10,12,,Arizona
2008,10,12,,NY Jets
2008,10,12,,New Orleans
2008,10,12,,Green Bay
2008,10,12,,Chicago
2008,10,12,,Philadelphia
2008,10,12,,Buffalo
2008,10,12,,Atlanta
2008,10,12,,San Francisco
2008,10,12,,Tennessee
2008,10,12,,Tampa Bay
2008,10,12,,Carolina
2008,10,12,,Washington
2008,10,12,,Seattle
2008,10,12,,Houston
2008,10,12,,Indianapolis
2008,10,12,,Pittsburgh
2008,10,12,,Minnesota
2008,10,12,,Jacksonville
2008,10,12,,Miami
2008,10,12,,New England
2008,10,12,,Las Vegas
2008,10,12,,Baltimore
2008,10,12,,Detroit
2008,10,12,,Cincinnati
2008,10,12,,Kansas City
2008,10,12,,Cleveland
2008,10,12,,LA Rams
2008,10,5,,LA Chargers
2008,10,5,,Denver
2008,10,5,,Dallas
2008,10,5,,NY Jets
2008,10,5,,New Orleans
2008,10,5,,NY Giants
2008,10,5,,Philadelphia
2008,10,5,,Buffalo
2008,10,5,,Green Bay
2008,10,5,,Arizona
2008,10,5,,Seattle
2008,10,5,,Tennessee
2008,10,5,,Tampa Bay
2008,10,5,,Chicago
2008,10,5,,San Francisco
2008,10,5,,Atlanta
2008,10,5,,Baltimore
2008,10,5,,Washington
2008,10,5,,Miami
2008,10,5,,Carolina
2008,10,5,,Jacksonville
2008,10,5,,Detroit
2008,10,5,,Las Vegas
2008,10,5,,Pittsburgh
2008,10,5,,Houston
2008,10,5,,Minnesota
2008,10,5,,Indianapolis
2008,10,5,,New England
2008,10,5,,Kansas City
2008,10,5,,Cincinnati
2008,10,5,,Cleveland
2008,10,5,,LA Rams
2008,9,28,,Denver
2008,9,28,,LA Chargers
2008,9,28,,Dallas
2008,9,28,,Philadelphia
2008,9,28,,Green Bay
2008,9,28,,NY Giants
2008,9,28,,Atlanta
2008,9,28,,New Orleans
2008,9,28,,Buffalo
2008,9,28,,San Francisco
2008,9,28,,Seattle
2008,9,28,,Tennessee
2008,9,28,,Tampa Bay
2008,9,28,,Arizona
2008,9,28,,Chicago
2008,9,28,,Baltimore
2008,9,28,,Miami
2008,9,28,,Washington
2008,9,28,,Las Vegas
2008,9,28,,NY Jets
2008,9,28,,Detroit
2008,9,28,,Carolina
2008,9,28,,Pittsburgh
2008,9,28,,Minnesota
2008,9,28,,Indianapolis
2008,9,28,,Jacksonville
2008,9,28,,New England
2008,9,28,,Houston
2008,9,28,,Cincinnati
2008,9,28,,Kansas City
2008,9,28,,LA Rams
2008,9,28,,Cleveland
2008,9,21,,Denver
2008,9,21,,Philadelphia
2008,9,21,,Green Bay
2008,9,21,,Dallas
2008,9,21,,LA Chargers
2008,9,21,,NY Giants
2008,9,21,,Arizona
2008,9,21,,Buffalo
2008,9,21,,Pittsburgh
2008,9,21,,New Orleans
2008,9,21,,Detroit
2008,9,21,,Carolina
2008,9,21,,Chicago
2008,9,21,,San Francisco
2008,9,21,,Tampa Bay
2008,9,21,,Atlanta
2008,9,21,,Tennessee
2008,9,21,,Seattle
2008,9,21,,Las Vegas
2008,9,21,,Washington
2008,9,21,,New England
2008,9,21,,Houston
2008,9,21,,Minnesota
2008,9,21,,Baltimore
2008,9,21,,Indianapolis
2008,9,21,,NY Jets
2008,9,21,,Jacksonville
2008,9,21,,Miami
2008,9,21,,Kansas City
2008,9,21,,Cincinnati
2008,9,21,,LA Rams
2008,9,21,,Cleveland
2008,9,14,,Denver
2008,9,14,,Philadelphia
2008,9,14,,Pittsburgh
2008,9,14,,Atlanta
2008,9,14,,Buffalo
2008,9,14,,Chicago
2008,9,14,,Dallas
2008,9,14,,Carolina
2008,9,14,,LA Chargers
2008,9,14,,Green Bay
2008,9,14,,New Orleans
2008,9,14,,Arizona
2008,9,14,,Detroit
2008,9,14,,Tampa Bay
2008,9,14,,NY Jets
2008,9,14,,Minnesota
2008,9,14,,Baltimore
2008,9,14,,New England
2008,9,14,,Tennessee
2008,9,14,,Houston
2008,9,14,,NY Giants
2008,9,14,,Las Vegas
2008,9,14,,Miami
2008,9,14,,San Francisco
2008,9,14,,Indianapolis
2008,9,14,,Seattle
2008,9,14,,Kansas City
2008,9,14,,Cleveland
2008,9,14,,Jacksonville
2008,9,14,,Cincinnati
2008,9,14,,Washington
2008,9,14,,LA Rams
2008,9,7,,NY Giants
2008,9,7,,Washington
2008,9,7,,Atlanta
2008,9,7,,New Orleans
2008,9,7,,NY Jets
2008,9,7,,Philadelphia
2008,9,7,,Arizona
2008,9,7,,Pittsburgh
2008,9,7,,LA Chargers
2008,9,7,,San Francisco
2008,9,7,,Seattle
2008,9,7,,Tampa Bay
2008,9,7,,Carolina
2008,9,7,,Jacksonville
2008,9,7,,Baltimore
2008,9,7,,New England
2008,9,7,,Minnesota
2008,9,7,,Buffalo
2008,9,7,,Chicago
2008,9,7,,Cincinnati
2008,9,7,,Cleveland
2008,9,7,,Dallas
2008,9,7,,Denver
2008,9,7,,Detroit
2008,9,7,,Green Bay
2008,9,7,,Tennessee
2008,9,7,,Indianapolis
2008,9,7,,Kansas City
2008,9,7,,Las Vegas
2008,9,7,,LA Rams
2008,9,7,,Miami
2008,9,7,,Houston
2008,2,24,New England,34.5
2008,2,24,Indianapolis,27.9
2008,2,24,Dallas,27.8
2008,2,24,Green Bay,27.6
2008,2,24,Jacksonville,25.7
2008,2,24,Arizona,25.3
2008,2,24,Cleveland,25.1
2008,2,24,Seattle,24.9
2008,2,24,Pittsburgh,24.8
2008,2,24,LA Chargers,24.7
2008,2,24,Cincinnati,23.8
2008,2,24,New Orleans,23.7
2008,2,24,Houston,23.7
2008,2,24,NY Giants,22.9
2008,2,24,Minnesota,22.8
2008,2,24,Detroit,21.6
2008,2,24,Philadelphia,21.0
2008,2,24,Chicago,20.9
2008,2,24,Tampa Bay,20.5
2008,2,24,Washington,20.5
2008,2,24,Denver,20.0
2008,2,24,Tennessee,18.1
2008,2,24,Las Vegas,17.7
2008,2,24,Baltimore,17.2
2008,2,24,NY Jets,16.8
2008,2,24,Miami,16.7
2008,2,24,Carolina,16.7
2008,2,24,LA Rams,16.4
2008,2,24,Atlanta,16.2
2008,2,24,Buffalo,15.8
2008,2,24,Kansas City,14.1
2008,2,24,San Francisco,13.7
2008,2,17,New England,34.5
2008,2,17,Indianapolis,27.9
2008,2,17,Dallas,27.8
2008,2,17,Green Bay,27.6
2008,2,17,Jacksonville,25.7
2008,2,17,Arizona,25.3
2008,2,17,Cleveland,25.1
2008,2,17,Seattle,24.9
2008,2,17,Pittsburgh,24.8
2008,2,17,LA Chargers,24.7
2008,2,17,Cincinnati,23.8
2008,2,17,New Orleans,23.7
2008,2,17,Houston,23.7
2008,2,17,NY Giants,22.9
2008,2,17,Minnesota,22.8
2008,2,17,Detroit,21.6
2008,2,17,Philadelphia,21.0
2008,2,17,Chicago,20.9
2008,2,17,Tampa Bay,20.5
2008,2,17,Washington,20.5
2008,2,17,Denver,20.0
2008,2,17,Tennessee,18.1
2008,2,17,Las Vegas,17.7
2008,2,17,Baltimore,17.2
2008,2,17,NY Jets,16.8
2008,2,17,Miami,16.7
2008,2,17,Carolina,16.7
2008,2,17,LA Rams,16.4
2008,2,17,Atlanta,16.2
2008,2,17,Buffalo,15.8
2008,2,17,Kansas City,14.1
2008,2,17,San Francisco,13.7
2008,2,10,New England,34.5
2008,2,10,Indianapolis,27.9
2008,2,10,Dallas,27.8
2008,2,10,Green Bay,27.6
2008,2,10,Jacksonville,25.7
2008,2,10,Arizona,25.3
2008,2,10,Cleveland,25.1
2008,2,10,Seattle,24.9
2008,2,10,Pittsburgh,24.8
2008,2,10,LA Chargers,24.7
2008,2,10,Cincinnati,23.8
2008,2,10,New Orleans,23.7
2008,2,10,Houston,23.7
2008,2,10,NY Giants,22.9
2008,2,10,Minnesota,22.8
2008,2,10,Detroit,21.6
2008,2,10,Philadelphia,21.0
2008,2,10,Chicago,20.9
2008,2,10,Tampa Bay,20.5
2008,2,10,Washington,20.5
2008,2,10,Denver,20.0
2008,2,10,Tennessee,18.1
2008,2,10,Las Vegas,17.7
2008,2,10,Baltimore,17.2
2008,2,10,NY Jets,16.8
2008,2,10,Miami,16.7
2008,2,10,Carolina,16.7
2008,2,10,LA Rams,16.4
2008,2,10,Atlanta,16.2
2008,2,10,Buffalo,15.8
2008,2,10,Kansas City,14.1
2008,2,10,San Francisco,13.7
2008,2,3,New England,35.6
2008,2,3,Indianapolis,27.9
2008,2,3,Dallas,27.8
2008,2,3,Green Bay,27.6
2008,2,3,Jacksonville,25.7
2008,2,3,Arizona,25.3
2008,2,3,Cleveland,25.1
2008,2,3,Seattle,24.9
2008,2,3,Pittsburgh,24.8
2008,2,3,LA Chargers,24.7
2008,2,3,Cincinnati,23.8
2008,2,3,New Orleans,23.7
2008,2,3,Houston,23.7
2008,2,3,NY Giants,23.2
2008,2,3,Minnesota,22.8
2008,2,3,Detroit,21.6
2008,2,3,Philadelphia,21.0
2008,2,3,Chicago,20.9
2008,2,3,Tampa Bay,20.5
2008,2,3,Washington,20.5
2008,2,3,Denver,20.0
2008,2,3,Tennessee,18.1
2008,2,3,Las Vegas,17.7
2008,2,3,Baltimore,17.2
2008,2,3,NY Jets,16.8
2008,2,3,Miami,16.7
2008,2,3,Carolina,16.7
2008,2,3,LA Rams,16.4
2008,2,3,Atlanta,16.2
2008,2,3,Buffalo,15.8
2008,2,3,Kansas City,14.1
2008,2,3,San Francisco,13.7
2008,1,27,New England,35.6
2008,1,27,Indianapolis,27.9
2008,1,27,Dallas,27.8
2008,1,27,Green Bay,27.6
2008,1,27,Jacksonville,25.7
2008,1,27,Arizona,25.3
2008,1,27,Cleveland,25.1
2008,1,27,Seattle,24.9
2008,1,27,Pittsburgh,24.8
2008,1,27,LA Chargers,24.7
2008,1,27,Cincinnati,23.8
2008,1,27,New Orleans,23.7
2008,1,27,Houston,23.7
2008,1,27,NY Giants,23.2
2008,1,27,Minnesota,22.8
2008,1,27,Detroit,21.6
2008,1,27,Philadelphia,21.0
2008,1,27,Chicago,20.9
2008,1,27,Tampa Bay,20.5
2008,1,27,Washington,20.5
2008,1,27,Denver,20.0
2008,1,27,Tennessee,18.1
2008,1,27,Las Vegas,17.7
2008,1,27,Baltimore,17.2
2008,1,27,NY Jets,16.8
2008,1,27,Miami,16.7
2008,1,27,Carolina,16.7
2008,1,27,LA Rams,16.4
2008,1,27,Atlanta,16.2
2008,1,27,Buffalo,15.8
2008,1,27,Kansas City,14.1
2008,1,27,San Francisco,13.7
2008,1,20,,New England
2008,1,20,,Green Bay
2008,1,20,,Indianapolis
2008,1,20,,Dallas
2008,1,20,,Jacksonville
2008,1,20,,LA Chargers
2008,1,20,,Arizona
2008,1,20,,Cleveland
2008,1,20,,Seattle
2008,1,20,,Pittsburgh
2008,1,20,,Cincinnati
2008,1,20,,New Orleans
2008,1,20,,Houston
2008,1,20,,NY Giants
2008,1,20,,Minnesota
2008,1,20,,Detroit
2008,1,20,,Philadelphia
2008,1,20,,Chicago
2008,1,20,,Tampa Bay
2008,1,20,,Washington
2008,1,20,,Denver
2008,1,20,,Tennessee
2008,1,20,,Las Vegas
2008,1,20,,Baltimore
2008,1,20,,NY Jets
2008,1,20,,Miami
2008,1,20,,Carolina
2008,1,20,,LA Rams
2008,1,20,,Atlanta
2008,1,20,,Buffalo
2008,1,20,,Kansas City
2008,1,20,,San Francisco
2008,1,13,,New England
2008,1,13,,Dallas
2008,1,13,,Indianapolis
2008,1,13,,Green Bay
2008,1,13,,Jacksonville
2008,1,13,,Arizona
2008,1,13,,LA Chargers
2008,1,13,,Cleveland
2008,1,13,,Seattle
2008,1,13,,Pittsburgh
2008,1,13,,Cincinnati
2008,1,13,,New Orleans
2008,1,13,,Houston
2008,1,13,,NY Giants
2008,1,13,,Minnesota
2008,1,13,,Detroit
2008,1,13,,Philadelphia
2008,1,13,,Chicago
2008,1,13,,Tampa Bay
2008,1,13,,Washington
2008,1,13,,Denver
2008,1,13,,Tennessee
2008,1,13,,Las Vegas
2008,1,13,,Baltimore
2008,1,13,,NY Jets
2008,1,13,,Miami
2008,1,13,,Carolina
2008,1,13,,LA Rams
2008,1,13,,Atlanta
2008,1,13,,Buffalo
2008,1,13,,Kansas City
2008,1,13,,San Francisco
2008,1,6,,New England
2008,1,6,,Dallas
2008,1,6,,Indianapolis
2008,1,6,,Green Bay
2008,1,6,,Jacksonville
2008,1,6,,LA Chargers
2008,1,6,,Arizona
2008,1,6,,Seattle
2008,1,6,,Cleveland
2008,1,6,,Pittsburgh
2008,1,6,,Cincinnati
2008,1,6,,New Orleans
2008,1,6,,Houston
2008,1,6,,NY Giants
2008,1,6,,Minnesota
2008,1,6,,Detroit
2008,1,6,,Philadelphia
2008,1,6,,Tampa Bay
2008,1,6,,Chicago
2008,1,6,,Washington
2008,1,6,,Denver
2008,1,6,,Tennessee
2008,1,6,,Las Vegas
2008,1,6,,Baltimore
2008,1,6,,NY Jets
2008,1,6,,Miami
2008,1,6,,Carolina
2008,1,6,,LA Rams
2008,1,6,,Atlanta
2008,1,6,,Buffalo
2008,1,6,,Kansas City
2008,1,6,,San Francisco
2007,12,30,,New England
2007,12,30,,Dallas
2007,12,30,,Cleveland
2007,12,30,,Indianapolis
2007,12,30,,Green Bay
2007,12,30,,Cincinnati
2007,12,30,,Pittsburgh
2007,12,30,,LA Chargers
2007,12,30,,Detroit
2007,12,30,,Arizona
2007,12,30,,NY Giants
2007,12,30,,Seattle
2007,12,30,,Jacksonville
2007,12,30,,New Orleans
2007,12,30,,Houston
2007,12,30,,Minnesota
2007,12,30,,Philadelphia
2007,12,30,,Chicago
2007,12,30,,Denver
2007,12,30,,Tampa Bay
2007,12,30,,Washington
2007,12,30,,Tennessee
2007,12,30,,Las Vegas
2007,12,30,,Miami
2007,12,30,,Baltimore
2007,12,30,,NY Jets
2007,12,30,,Carolina
2007,12,30,,LA Rams
2007,12,30,,Buffalo
2007,12,30,,Kansas City
2007,12,30,,Atlanta
2007,12,30,,San Francisco
2007,12,23,,New England
2007,12,23,,Dallas
2007,12,23,,Cleveland
2007,12,23,,Indianapolis
2007,12,23,,Green Bay
2007,12,23,,Pittsburgh
2007,12,23,,Cincinnati
2007,12,23,,NY Giants
2007,12,23,,Detroit
2007,12,23,,LA Chargers
2007,12,23,,Houston
2007,12,23,,Arizona
2007,12,23,,Seattle
2007,12,23,,New Orleans
2007,12,23,,Jacksonville
2007,12,23,,Philadelphia
2007,12,23,,Washington
2007,12,23,,Tennessee
2007,12,23,,Minnesota
2007,12,23,,Tampa Bay
2007,12,23,,Denver
2007,12,23,,Chicago
2007,12,23,,Miami
2007,12,23,,Las Vegas
2007,12,23,,Baltimore
2007,12,23,,Carolina
2007,12,23,,NY Jets
2007,12,23,,Buffalo
2007,12,23,,LA Rams
2007,12,23,,Kansas City
2007,12,23,,Atlanta
2007,12,23,,San Francisco
2007,12,16,,New England
2007,12,16,,Dallas
2007,12,16,,Indianapolis
2007,12,16,,Cleveland
2007,12,16,,Pittsburgh
2007,12,16,,Green Bay
2007,12,16,,Detroit
2007,12,16,,NY Giants
2007,12,16,,Cincinnati
2007,12,16,,LA Chargers
2007,12,16,,Houston
2007,12,16,,New Orleans
2007,12,16,,Seattle
2007,12,16,,Philadelphia
2007,12,16,,Arizona
2007,12,16,,Jacksonville
2007,12,16,,Tennessee
2007,12,16,,Washington
2007,12,16,,Miami
2007,12,16,,Minnesota
2007,12,16,,Tampa Bay
2007,12,16,,Chicago
2007,12,16,,NY Jets
2007,12,16,,Las Vegas
2007,12,16,,Denver
2007,12,16,,Carolina
2007,12,16,,Buffalo
2007,12,16,,Baltimore
2007,12,16,,LA Rams
2007,12,16,,Kansas City
2007,12,16,,Atlanta
2007,12,16,,San Francisco
2007,12,9,,New England
2007,12,9,,Dallas
2007,12,9,,Indianapolis
2007,12,9,,Cleveland
2007,12,9,,Pittsburgh
2007,12,9,,NY Giants
2007,12,9,,Detroit
2007,12,9,,Cincinnati
2007,12,9,,Green Bay
2007,12,9,,LA Chargers
2007,12,9,,Houston
2007,12,9,,New Orleans
2007,12,9,,Seattle
2007,12,9,,Miami
2007,12,9,,Minnesota
2007,12,9,,Tennessee
2007,12,9,,Arizona
2007,12,9,,Philadelphia
2007,12,9,,Jacksonville
2007,12,9,,Washington
2007,12,9,,Las Vegas
2007,12,9,,Tampa Bay
2007,12,9,,Chicago
2007,12,9,,NY Jets
2007,12,9,,Carolina
2007,12,9,,Baltimore
2007,12,9,,Buffalo
2007,12,9,,Denver
2007,12,9,,Kansas City
2007,12,9,,Atlanta
2007,12,9,,San Francisco
2007,12,9,,LA Rams
2007,12,2,,New England
2007,12,2,,Dallas
2007,12,2,,Indianapolis
2007,12,2,,Cleveland
2007,12,2,,Pittsburgh
2007,12,2,,Cincinnati
2007,12,2,,NY Giants
2007,12,2,,LA Chargers
2007,12,2,,Green Bay
2007,12,2,,Houston
2007,12,2,,Detroit
2007,12,2,,Arizona
2007,12,2,,Miami
2007,12,2,,Tennessee
2007,12,2,,Philadelphia
2007,12,2,,Seattle
2007,12,2,,Las Vegas
2007,12,2,,New Orleans
2007,12,2,,Minnesota
2007,12,2,,Jacksonville
2007,12,2,,Carolina
2007,12,2,,Washington
2007,12,2,,Tampa Bay
2007,12,2,,Chicago
2007,12,2,,Baltimore
2007,12,2,,NY Jets
2007,12,2,,Denver
2007,12,2,,Kansas City
2007,12,2,,Buffalo
2007,12,2,,Atlanta
2007,12,2,,San Francisco
2007,12,2,,LA Rams
2007,11,25,,New England
2007,11,25,,Dallas
2007,11,25,,Cleveland
2007,11,25,,Indianapolis
2007,11,25,,Green Bay
2007,11,25,,Pittsburgh
2007,11,25,,Cincinnati
2007,11,25,,NY Giants
2007,11,25,,Detroit
2007,11,25,,LA Chargers
2007,11,25,,Houston
2007,11,25,,Arizona
2007,11,25,,Seattle
2007,11,25,,New Orleans
2007,11,25,,Jacksonville
2007,11,25,,Philadelphia
2007,11,25,,Washington
2007,11,25,,Tennessee
2007,11,25,,Minnesota
2007,11,25,,Tampa Bay
2007,11,25,,Denver
2007,11,25,,Chicago
2007,11,25,,Miami
2007,11,25,,Las Vegas
2007,11,25,,Baltimore
2007,11,25,,Carolina
2007,11,25,,NY Jets
2007,11,25,,Buffalo
2007,11,25,,LA Rams
2007,11,25,,Kansas City
2007,11,25,,Atlanta
2007,11,25,,San Francisco
2007,11,18,,New England
2007,11,18,,Dallas
2007,11,18,,Indianapolis
2007,11,18,,Cleveland
2007,11,18,,Pittsburgh
2007,11,18,,Green Bay
2007,11,18,,Detroit
2007,11,18,,NY Giants
2007,11,18,,Cincinnati
2007,11,18,,LA Chargers
2007,11,18,,Houston
2007,11,18,,New Orleans
2007,11,18,,Seattle
2007,11,18,,Philadelphia
2007,11,18,,Arizona
2007,11,18,,Jacksonville
2007,11,18,,Tennessee
2007,11,18,,Washington
2007,11,18,,Miami
2007,11,18,,Minnesota
2007,11,18,,Tampa Bay
2007,11,18,,Chicago
2007,11,18,,NY Jets
2007,11,18,,Las Vegas
2007,11,18,,Denver
2007,11,18,,Carolina
2007,11,18,,Buffalo
2007,11,18,,Baltimore
2007,11,18,,LA Rams
2007,11,18,,Kansas City
2007,11,18,,Atlanta
2007,11,18,,San Francisco
2007,11,11,,New England
2007,11,11,,Dallas
2007,11,11,,Indianapolis
2007,11,11,,Cleveland
2007,11,11,,Pittsburgh
2007,11,11,,NY Giants
2007,11,11,,Detroit
2007,11,11,,Cincinnati
2007,11,11,,Green Bay
2007,11,11,,LA Chargers
2007,11,11,,Houston
2007,11,11,,New Orleans
2007,11,11,,Seattle
2007,11,11,,Miami
2007,11,11,,Minnesota
2007,11,11,,Tennessee
2007,11,11,,Arizona
2007,11,11,,Philadelphia
2007,11,11,,Jacksonville
2007,11,11,,Washington
2007,11,11,,Las Vegas
2007,11,11,,Tampa Bay
2007,11,11,,Chicago
2007,11,11,,NY Jets
2007,11,11,,Carolina
2007,11,11,,Baltimore
2007,11,11,,Buffalo
2007,11,11,,Denver
2007,11,11,,Kansas City
2007,11,11,,Atlanta
2007,11,11,,San Francisco
2007,11,11,,LA Rams
2007,11,4,,New England
2007,11,4,,Dallas
2007,11,4,,Indianapolis
2007,11,4,,Cleveland
2007,11,4,,Pittsburgh
2007,11,4,,Cincinnati
2007,11,4,,NY Giants
2007,11,4,,LA Chargers
2007,11,4,,Green Bay
2007,11,4,,Houston
2007,11,4,,Detroit
2007,11,4,,Arizona
2007,11,4,,Miami
2007,11,4,,Tennessee
2007,11,4,,Philadelphia
2007,11,4,,Seattle
2007,11,4,,Las Vegas
2007,11,4,,New Orleans
2007,11,4,,Minnesota
2007,11,4,,Jacksonville
2007,11,4,,Carolina
2007,11,4,,Washington
2007,11,4,,Tampa Bay
2007,11,4,,Chicago
2007,11,4,,Baltimore
2007,11,4,,NY Jets
2007,11,4,,Denver
2007,11,4,,Kansas City
2007,11,4,,Buffalo
2007,11,4,,Atlanta
2007,11,4,,San Francisco
2007,11,4,,LA Rams
2007,10,28,,New England
2007,10,28,,Dallas
2007,10,28,,Indianapolis
2007,10,28,,Cleveland
2007,10,28,,Cincinnati
2007,10,28,,NY Giants
2007,10,28,,Pittsburgh
2007,10,28,,Houston
2007,10,28,,Green Bay
2007,10,28,,Detroit
2007,10,28,,LA Chargers
2007,10,28,,Miami
2007,10,28,,Tennessee
2007,10,28,,Las Vegas
2007,10,28,,Arizona
2007,10,28,,Carolina
2007,10,28,,Washington
2007,10,28,,Seattle
2007,10,28,,Chicago
2007,10,28,,NY Jets
2007,10,28,,Philadelphia
2007,10,28,,Minnesota
2007,10,28,,Jacksonville
2007,10,28,,Tampa Bay
2007,10,28,,Baltimore
2007,10,28,,Denver
2007,10,28,,New Orleans
2007,10,28,,Kansas City
2007,10,28,,Buffalo
2007,10,28,,Atlanta
2007,10,28,,San Francisco
2007,10,28,,LA Rams
2007,10,21,,New England
2007,10,21,,Dallas
2007,10,21,,Indianapolis
2007,10,21,,Cleveland
2007,10,21,,Pittsburgh
2007,10,21,,NY Giants
2007,10,21,,Cincinnati
2007,10,21,,Green Bay
2007,10,21,,Detroit
2007,10,21,,Las Vegas
2007,10,21,,LA Chargers
2007,10,21,,Houston
2007,10,21,,Arizona
2007,10,21,,Miami
2007,10,21,,Carolina
2007,10,21,,Minnesota
2007,10,21,,Washington
2007,10,21,,Philadelphia
2007,10,21,,Jacksonville
2007,10,21,,Chicago
2007,10,21,,Tennessee
2007,10,21,,Baltimore
2007,10,21,,Tampa Bay
2007,10,21,,NY Jets
2007,10,21,,Seattle
2007,10,21,,New Orleans
2007,10,21,,Kansas City
2007,10,21,,Denver
2007,10,21,,Atlanta
2007,10,21,,Buffalo
2007,10,21,,San Francisco
2007,10,21,,LA Rams
2007,10,14,,New England
2007,10,14,,Dallas
2007,10,14,,Indianapolis
2007,10,14,,Cincinnati
2007,10,14,,Pittsburgh
2007,10,14,,Las Vegas
2007,10,14,,Cleveland
2007,10,14,,Green Bay
2007,10,14,,NY Giants
2007,10,14,,Arizona
2007,10,14,,Detroit
2007,10,14,,Houston
2007,10,14,,LA Chargers
2007,10,14,,Washington
2007,10,14,,Philadelphia
2007,10,14,,Tennessee
2007,10,14,,Carolina
2007,10,14,,Miami
2007,10,14,,NY Jets
2007,10,14,,Tampa Bay
2007,10,14,,Baltimore
2007,10,14,,Chicago
2007,10,14,,Seattle
2007,10,14,,Minnesota
2007,10,14,,Jacksonville
2007,10,14,,Denver
2007,10,14,,LA Rams
2007,10,14,,Atlanta
2007,10,14,,Buffalo
2007,10,14,,New Orleans
2007,10,14,,San Francisco
2007,10,14,,Kansas City
2007,10,7,,Dallas
2007,10,7,,New England
2007,10,7,,Indianapolis
2007,10,7,,Detroit
2007,10,7,,Pittsburgh
2007,10,7,,Cleveland
2007,10,7,,Cincinnati
2007,10,7,,Green Bay
2007,10,7,,Las Vegas
2007,10,7,,Houston
2007,10,7,,NY Giants
2007,10,7,,Seattle
2007,10,7,,Tennessee
2007,10,7,,Arizona
2007,10,7,,Philadelphia
2007,10,7,,Carolina
2007,10,7,,Tampa Bay
2007,10,7,,Baltimore
2007,10,7,,Miami
2007,10,7,,NY Jets
2007,10,7,,Denver
2007,10,7,,Washington
2007,10,7,,LA Chargers
2007,10,7,,Minnesota
2007,10,7,,Jacksonville
2007,10,7,,Chicago
2007,10,7,,San Francisco
2007,10,7,,Kansas City
2007,10,7,,Atlanta
2007,10,7,,New Orleans
2007,10,7,,Buffalo
2007,10,7,,LA Rams
2007,9,30,LA Chargers,30.2
2007,9,30,Chicago,26.8
2007,9,30,Indianapolis,26.6
2007,9,30,Dallas,26.2
2007,9,30,New England,25.3
2007,9,30,New Orleans,25.2
2007,9,30,Philadelphia,24.7
2007,9,30,Cincinnati,23.3
2007,9,30,Jacksonville,23.2
2007,9,30,LA Rams,22.9
2007,9,30,Pittsburgh,22.1
2007,9,30,NY Giants,22.1
2007,9,30,Baltimore,21.1
2007,9,30,Seattle,21.1
2007,9,30,Tennessee,20.3
2007,9,30,Kansas City,19.9
2007,9,30,Denver,19.9
2007,9,30,Arizona,19.6
2007,9,30,NY Jets,19.5
2007,9,30,Washington,19.2
2007,9,30,Detroit,19.1
2007,9,30,Green Bay,18.8
2007,9,30,Buffalo,18.8
2007,9,30,San Francisco,18.6
2007,9,30,Atlanta,18.3
2007,9,30,Minnesota,17.6
2007,9,30,Carolina,16.9
2007,9,30,Houston,16.7
2007,9,30,Miami,16.3
2007,9,30,Cleveland,14.9
2007,9,30,Tampa Bay,13.2
2007,9,30,Las Vegas,10.5
2007,9,23,LA Chargers,30.2
2007,9,23,Chicago,26.8
2007,9,23,Indianapolis,26.6
2007,9,23,Dallas,26.2
2007,9,23,New England,25.3
2007,9,23,New Orleans,25.2
2007,9,23,Philadelphia,24.7
2007,9,23,Cincinnati,23.3
2007,9,23,Jacksonville,23.2
2007,9,23,LA Rams,22.9
2007,9,23,Pittsburgh,22.1
2007,9,23,NY Giants,22.1
2007,9,23,Baltimore,21.1
2007,9,23,Seattle,21.1
2007,9,23,Tennessee,20.3
2007,9,23,Kansas City,19.9
2007,9,23,Denver,19.9
2007,9,23,Arizona,19.6
2007,9,23,NY Jets,19.5
2007,9,23,Washington,19.2
2007,9,23,Detroit,19.1
2007,9,23,Green Bay,18.8
2007,9,23,Buffalo,18.8
2007,9,23,San Francisco,18.6
2007,9,23,Atlanta,18.3
2007,9,23,Minnesota,17.6
2007,9,23,Carolina,16.9
2007,9,23,Houston,16.7
2007,9,23,Miami,16.3
2007,9,23,Cleveland,14.9
2007,9,23,Tampa Bay,13.2
2007,9,23,Las Vegas,10.5
2007,9,16,LA Chargers,30.2
2007,9,16,Chicago,26.8
2007,9,16,Indianapolis,26.6
2007,9,16,Dallas,26.2
2007,9,16,New England,25.3
2007,9,16,New Orleans,25.2
2007,9,16,Philadelphia,24.7
2007,9,16,Cincinnati,23.3
2007,9,16,Jacksonville,23.2
2007,9,16,LA Rams,22.9
2007,9,16,Pittsburgh,22.1
2007,9,16,NY Giants,22.1
2007,9,16,Baltimore,21.1
2007,9,16,Seattle,21.1
2007,9,16,Tennessee,20.3
2007,9,16,Kansas City,19.9
2007,9,16,Denver,19.9
2007,9,16,Arizona,19.6
2007,9,16,NY Jets,19.5
2007,9,16,Washington,19.2
2007,9,16,Detroit,19.1
2007,9,16,Green Bay,18.8
2007,9,16,Buffalo,18.8
2007,9,16,San Francisco,18.6
2007,9,16,Atlanta,18.3
2007,9,16,Minnesota,17.6
2007,9,16,Carolina,16.9
2007,9,16,Houston,16.7
2007,9,16,Miami,16.3
2007,9,16,Cleveland,14.9
