Date,team,opponent,team_rank,opponent_rank,year,month,day,Expected,defensive_completion_%,defensive_red_zone_completion_%,defensive_sack_percentage,defensive_takeaways,defensive_third_down_conversion_%,defensive_yards_per_game_allowed,offensive_completion_percentage,offensive_interceptions,touchdowns_per_game,offensive_yards_per_game,offensive_yards_per_point,red_zone_TD_percentage,scoring_margin,third_down_conversion_percentage,total_points_per_game,weighted_SM
2020-09-27,Tampa Bay,Denver,7,21,2020,9,27,5.0,78.57%,50.00%,10.64%,4.0,54.55%,427.0,65.71%,1.0,4.0,339.0,10.9,66.67%,14.0,45.45%,31.0,168.0
2020-09-27,Tampa Bay,Denver,7,21,2020,9,27,5.0,78.57%,50.00%,10.64%,4.0,54.55%,427.0,65.71%,1.0,4.0,339.0,10.9,66.67%,14.0,45.45%,31.0,168.0
2020-09-27,Tampa Bay,Denver,7,21,2020,9,27,5.0,78.57%,50.00%,10.64%,4.0,54.55%,427.0,65.71%,1.0,4.0,339.0,10.9,66.67%,14.0,45.45%,31.0,168.0
2020-09-27,Tampa Bay,Denver,7,21,2020,9,27,5.0,78.57%,50.00%,10.64%,4.0,54.55%,427.0,65.71%,1.0,4.0,339.0,10.9,66.67%,14.0,45.45%,31.0,168.0
2020-09-27,Tampa Bay,Denver,7,21,2020,9,27,5.0,78.57%,50.00%,10.64%,4.0,54.55%,427.0,65.71%,1.0,4.0,339.0,10.9,66.67%,14.0,45.45%,31.0,168.0
2020-09-27,Tampa Bay,Denver,7,21,2020,9,27,5.0,78.57%,50.00%,10.64%,4.0,54.55%,427.0,65.71%,1.0,4.0,339.0,10.9,66.67%,14.0,45.45%,31.0,168.0
2020-09-27,Green Bay,New Orleans,6,3,2020,9,27,4.0,60.61%,100.00%,10.81%,1.0,50.00%,307.0,60.00%,0.0,5.0,488.0,11.6,60.00%,21.0,50.00%,42.0,630.0
2020-09-27,Green Bay,New Orleans,6,3,2020,9,27,4.0,60.61%,100.00%,10.81%,1.0,50.00%,307.0,60.00%,0.0,5.0,488.0,11.6,60.00%,21.0,50.00%,42.0,630.0
2020-09-27,Green Bay,New Orleans,6,3,2020,9,27,4.0,60.61%,100.00%,10.81%,1.0,50.00%,307.0,60.00%,0.0,5.0,488.0,11.6,60.00%,21.0,50.00%,42.0,630.0
2020-09-27,Green Bay,New Orleans,6,3,2020,9,27,4.0,60.61%,100.00%,10.81%,1.0,50.00%,307.0,60.00%,0.0,5.0,488.0,11.6,60.00%,21.0,50.00%,42.0,630.0
2020-09-27,Green Bay,New Orleans,6,3,2020,9,27,4.0,60.61%,100.00%,10.81%,1.0,50.00%,307.0,60.00%,0.0,5.0,488.0,11.6,60.00%,21.0,50.00%,42.0,630.0
2020-09-27,Green Bay,New Orleans,6,3,2020,9,27,4.0,60.61%,100.00%,10.81%,1.0,50.00%,307.0,60.00%,0.0,5.0,488.0,11.6,60.00%,21.0,50.00%,42.0,630.0
2020-09-27,Green Bay,New Orleans,6,3,2020,9,27,4.0,60.61%,100.00%,10.81%,1.0,50.00%,307.0,60.00%,0.0,5.0,488.0,11.6,60.00%,21.0,50.00%,42.0,630.0
2020-09-27,Green Bay,New Orleans,6,3,2020,9,27,4.0,60.61%,100.00%,10.81%,1.0,50.00%,307.0,60.00%,0.0,5.0,488.0,11.6,60.00%,21.0,50.00%,42.0,630.0
2020-10-04,Kansas City,Baltimore,1,2,2020,10,4,1.0,53.57%,25.00%,12.50%,1.0,33.33%,228.0,73.81%,0.0,5.0,517.0,15.2,100.00%,14.0,76.92%,34.0,434.0
2020-10-04,Kansas City,Baltimore,1,2,2020,10,4,1.0,53.57%,25.00%,12.50%,1.0,33.33%,228.0,73.81%,0.0,5.0,517.0,15.2,100.00%,14.0,76.92%,34.0,434.0
2020-10-04,Kansas City,Baltimore,1,2,2020,10,4,1.0,53.57%,25.00%,12.50%,1.0,33.33%,228.0,73.81%,0.0,5.0,517.0,15.2,100.00%,14.0,76.92%,34.0,434.0
2020-10-04,Kansas City,Baltimore,1,2,2020,10,4,1.0,53.57%,25.00%,12.50%,1.0,33.33%,228.0,73.81%,0.0,5.0,517.0,15.2,100.00%,14.0,76.92%,34.0,434.0
2020-10-04,Kansas City,Baltimore,1,2,2020,10,4,1.0,53.57%,25.00%,12.50%,1.0,33.33%,228.0,73.81%,0.0,5.0,517.0,15.2,100.00%,14.0,76.92%,34.0,434.0
2020-10-04,Kansas City,Baltimore,1,2,2020,10,4,1.0,53.57%,25.00%,12.50%,1.0,33.33%,228.0,73.81%,0.0,5.0,517.0,15.2,100.00%,14.0,76.92%,34.0,434.0
2020-10-04,Kansas City,Baltimore,1,2,2020,10,4,1.0,53.57%,25.00%,12.50%,1.0,33.33%,228.0,73.81%,0.0,5.0,517.0,15.2,100.00%,14.0,76.92%,34.0,434.0
2020-10-04,Kansas City,Baltimore,1,2,2020,10,4,1.0,53.57%,25.00%,12.50%,1.0,33.33%,228.0,73.81%,0.0,5.0,517.0,15.2,100.00%,14.0,76.92%,34.0,434.0
2020-10-04,Denver,NY Jets,23,32,2020,10,4,24.0,56.82%,0.00%,12.00%,0.0,42.11%,321.0,61.29%,3.0,4.0,359.0,9.7,50.00%,9.0,50.00%,37.0,9.0
2020-10-04,Denver,NY Jets,23,32,2020,10,4,24.0,56.82%,0.00%,12.00%,0.0,42.11%,321.0,61.29%,3.0,4.0,359.0,9.7,50.00%,9.0,50.00%,37.0,9.0
2020-10-04,Denver,NY Jets,23,32,2020,10,4,24.0,56.82%,0.00%,12.00%,0.0,42.11%,321.0,61.29%,3.0,4.0,359.0,9.7,50.00%,9.0,50.00%,37.0,9.0
2020-10-04,Denver,NY Jets,23,32,2020,10,4,24.0,56.82%,0.00%,12.00%,0.0,42.11%,321.0,61.29%,3.0,4.0,359.0,9.7,50.00%,9.0,50.00%,37.0,9.0
2020-10-04,Denver,NY Jets,23,32,2020,10,4,24.0,56.82%,0.00%,12.00%,0.0,42.11%,321.0,61.29%,3.0,4.0,359.0,9.7,50.00%,9.0,50.00%,37.0,9.0
2020-10-04,Denver,NY Jets,23,32,2020,10,4,24.0,56.82%,0.00%,12.00%,0.0,42.11%,321.0,61.29%,3.0,4.0,359.0,9.7,50.00%,9.0,50.00%,37.0,9.0
2020-10-04,Denver,NY Jets,23,32,2020,10,4,24.0,56.82%,0.00%,12.00%,0.0,42.11%,321.0,61.29%,3.0,4.0,359.0,9.7,50.00%,9.0,50.00%,37.0,9.0
2020-10-04,Denver,NY Jets,23,32,2020,10,4,24.0,56.82%,0.00%,12.00%,0.0,42.11%,321.0,61.29%,3.0,4.0,359.0,9.7,50.00%,9.0,50.00%,37.0,9.0
2020-10-04,Carolina,Arizona,27,16,2020,10,4,23.0,71.43%,66.67%,3.92%,4.0,66.67%,436.0,78.57%,0.0,1.0,302.0,14.4,16.67%,5.0,25.00%,21.0,85.0
2020-10-04,Carolina,Arizona,27,16,2020,10,4,23.0,71.43%,66.67%,3.92%,4.0,66.67%,436.0,78.57%,0.0,1.0,302.0,14.4,16.67%,5.0,25.00%,21.0,85.0
2020-10-04,Carolina,Arizona,27,16,2020,10,4,23.0,71.43%,66.67%,3.92%,4.0,66.67%,436.0,78.57%,0.0,1.0,302.0,14.4,16.67%,5.0,25.00%,21.0,85.0
2020-10-04,Carolina,Arizona,27,16,2020,10,4,23.0,71.43%,66.67%,3.92%,4.0,66.67%,436.0,78.57%,0.0,1.0,302.0,14.4,16.67%,5.0,25.00%,21.0,85.0
2020-10-04,Carolina,Arizona,27,16,2020,10,4,23.0,71.43%,66.67%,3.92%,4.0,66.67%,436.0,78.57%,0.0,1.0,302.0,14.4,16.67%,5.0,25.00%,21.0,85.0
2020-10-04,Carolina,Arizona,27,16,2020,10,4,23.0,71.43%,66.67%,3.92%,4.0,66.67%,436.0,78.57%,0.0,1.0,302.0,14.4,16.67%,5.0,25.00%,21.0,85.0
2020-10-04,Carolina,Arizona,27,16,2020,10,4,23.0,71.43%,66.67%,3.92%,4.0,66.67%,436.0,78.57%,0.0,1.0,302.0,14.4,16.67%,5.0,25.00%,21.0,85.0
2020-10-04,Carolina,Arizona,27,16,2020,10,4,23.0,71.43%,66.67%,3.92%,4.0,66.67%,436.0,78.57%,0.0,1.0,302.0,14.4,16.67%,5.0,25.00%,21.0,85.0
2020-10-04,Baltimore,Washington,2,31,2020,10,4,2.0,73.81%,100.00%,0.00%,1.0,76.92%,517.0,53.57%,0.0,2.0,228.0,11.4,25.00%,-14.0,33.33%,20.0,-434.0
2020-10-04,Baltimore,Washington,2,31,2020,10,4,2.0,73.81%,100.00%,0.00%,1.0,76.92%,517.0,53.57%,0.0,2.0,228.0,11.4,25.00%,-14.0,33.33%,20.0,-434.0
2020-10-04,Baltimore,Washington,2,31,2020,10,4,2.0,73.81%,100.00%,0.00%,1.0,76.92%,517.0,53.57%,0.0,2.0,228.0,11.4,25.00%,-14.0,33.33%,20.0,-434.0
2020-10-04,Baltimore,Washington,2,31,2020,10,4,2.0,73.81%,100.00%,0.00%,1.0,76.92%,517.0,53.57%,0.0,2.0,228.0,11.4,25.00%,-14.0,33.33%,20.0,-434.0
2020-10-04,Baltimore,Washington,2,31,2020,10,4,2.0,73.81%,100.00%,0.00%,1.0,76.92%,517.0,53.57%,0.0,2.0,228.0,11.4,25.00%,-14.0,33.33%,20.0,-434.0
2020-10-04,Baltimore,Washington,2,31,2020,10,4,2.0,73.81%,100.00%,0.00%,1.0,76.92%,517.0,53.57%,0.0,2.0,228.0,11.4,25.00%,-14.0,33.33%,20.0,-434.0
2020-10-04,Baltimore,Washington,2,31,2020,10,4,2.0,73.81%,100.00%,0.00%,1.0,76.92%,517.0,53.57%,0.0,2.0,228.0,11.4,25.00%,-14.0,33.33%,20.0,-434.0
2020-10-04,Baltimore,Washington,2,31,2020,10,4,2.0,73.81%,100.00%,0.00%,1.0,76.92%,517.0,53.57%,0.0,2.0,228.0,11.4,25.00%,-14.0,33.33%,20.0,-434.0
2020-10-04,Minnesota,Houston,20,22,2020,10,4,17.0,62.16%,50.00%,5.13%,1.0,23.08%,444.0,59.26%,2.0,4.0,464.0,15.5,100.00%,-1.0,40.00%,30.0,-22.0
2020-10-04,Minnesota,Houston,20,22,2020,10,4,17.0,62.16%,50.00%,5.13%,1.0,23.08%,444.0,59.26%,2.0,4.0,464.0,15.5,100.00%,-1.0,40.00%,30.0,-22.0
2020-10-04,Minnesota,Houston,20,22,2020,10,4,17.0,62.16%,50.00%,5.13%,1.0,23.08%,444.0,59.26%,2.0,4.0,464.0,15.5,100.00%,-1.0,40.00%,30.0,-22.0
2020-10-04,Minnesota,Houston,20,22,2020,10,4,17.0,62.16%,50.00%,5.13%,1.0,23.08%,444.0,59.26%,2.0,4.0,464.0,15.5,100.00%,-1.0,40.00%,30.0,-22.0
2020-10-04,Minnesota,Houston,20,22,2020,10,4,17.0,62.16%,50.00%,5.13%,1.0,23.08%,444.0,59.26%,2.0,4.0,464.0,15.5,100.00%,-1.0,40.00%,30.0,-22.0
2020-10-04,Minnesota,Houston,20,22,2020,10,4,17.0,62.16%,50.00%,5.13%,1.0,23.08%,444.0,59.26%,2.0,4.0,464.0,15.5,100.00%,-1.0,40.00%,30.0,-22.0
2020-10-04,Minnesota,Houston,20,22,2020,10,4,17.0,62.16%,50.00%,5.13%,1.0,23.08%,444.0,59.26%,2.0,4.0,464.0,15.5,100.00%,-1.0,40.00%,30.0,-22.0
2020-10-04,Minnesota,Houston,20,22,2020,10,4,17.0,62.16%,50.00%,5.13%,1.0,23.08%,444.0,59.26%,2.0,4.0,464.0,15.5,100.00%,-1.0,40.00%,30.0,-22.0
2020-10-04,Cleveland,Dallas,21,12,2020,10,4,15.0,56.76%,100.00%,7.50%,5.0,45.45%,309.0,69.57%,0.0,4.0,300.0,8.8,75.00%,14.0,35.71%,34.0,294.0
2020-10-04,Cleveland,Dallas,21,12,2020,10,4,15.0,56.76%,100.00%,7.50%,5.0,45.45%,309.0,69.57%,0.0,4.0,300.0,8.8,75.00%,14.0,35.71%,34.0,294.0
2020-10-04,Cleveland,Dallas,21,12,2020,10,4,15.0,56.76%,100.00%,7.50%,5.0,45.45%,309.0,69.57%,0.0,4.0,300.0,8.8,75.00%,14.0,35.71%,34.0,294.0
2020-10-04,Cleveland,Dallas,21,12,2020,10,4,15.0,56.76%,100.00%,7.50%,5.0,45.45%,309.0,69.57%,0.0,4.0,300.0,8.8,75.00%,14.0,35.71%,34.0,294.0
2020-10-04,Cleveland,Dallas,21,12,2020,10,4,15.0,56.76%,100.00%,7.50%,5.0,45.45%,309.0,69.57%,0.0,4.0,300.0,8.8,75.00%,14.0,35.71%,34.0,294.0
2020-10-04,Cleveland,Dallas,21,12,2020,10,4,15.0,56.76%,100.00%,7.50%,5.0,45.45%,309.0,69.57%,0.0,4.0,300.0,8.8,75.00%,14.0,35.71%,34.0,294.0
2020-10-04,Cleveland,Dallas,21,12,2020,10,4,15.0,56.76%,100.00%,7.50%,5.0,45.45%,309.0,69.57%,0.0,4.0,300.0,8.8,75.00%,14.0,35.71%,34.0,294.0
2020-10-04,Cleveland,Dallas,21,12,2020,10,4,15.0,56.76%,100.00%,7.50%,5.0,45.45%,309.0,69.57%,0.0,4.0,300.0,8.8,75.00%,14.0,35.71%,34.0,294.0
2020-10-04,New Orleans,Detroit,6,25,2020,10,4,6.0,65.63%,80.00%,3.03%,0.0,45.45%,369.0,80.56%,0.0,3.0,397.0,13.2,50.00%,-7.0,45.45%,30.0,-175.0
2020-10-04,New Orleans,Detroit,6,25,2020,10,4,6.0,65.63%,80.00%,3.03%,0.0,45.45%,369.0,80.56%,0.0,3.0,397.0,13.2,50.00%,-7.0,45.45%,30.0,-175.0
2020-10-04,New Orleans,Detroit,6,25,2020,10,4,6.0,65.63%,80.00%,3.03%,0.0,45.45%,369.0,80.56%,0.0,3.0,397.0,13.2,50.00%,-7.0,45.45%,30.0,-175.0
2020-10-04,New Orleans,Detroit,6,25,2020,10,4,6.0,65.63%,80.00%,3.03%,0.0,45.45%,369.0,80.56%,0.0,3.0,397.0,13.2,50.00%,-7.0,45.45%,30.0,-175.0
2020-10-04,New Orleans,Detroit,6,25,2020,10,4,6.0,65.63%,80.00%,3.03%,0.0,45.45%,369.0,80.56%,0.0,3.0,397.0,13.2,50.00%,-7.0,45.45%,30.0,-175.0
2020-10-04,New Orleans,Detroit,6,25,2020,10,4,6.0,65.63%,80.00%,3.03%,0.0,45.45%,369.0,80.56%,0.0,3.0,397.0,13.2,50.00%,-7.0,45.45%,30.0,-175.0
2020-10-04,New Orleans,Detroit,6,25,2020,10,4,6.0,65.63%,80.00%,3.03%,0.0,45.45%,369.0,80.56%,0.0,3.0,397.0,13.2,50.00%,-7.0,45.45%,30.0,-175.0
2020-10-04,New Orleans,Detroit,6,25,2020,10,4,6.0,65.63%,80.00%,3.03%,0.0,45.45%,369.0,80.56%,0.0,3.0,397.0,13.2,50.00%,-7.0,45.45%,30.0,-175.0
2020-10-04,Indianapolis,Chicago,9,15,2020,10,4,8.0,58.62%,50.00%,6.45%,3.0,25.00%,260.0,76.00%,0.0,4.0,353.0,9.8,100.00%,29.0,30.00%,36.0,522.0
2020-10-04,Indianapolis,Chicago,9,15,2020,10,4,8.0,58.62%,50.00%,6.45%,3.0,25.00%,260.0,76.00%,0.0,4.0,353.0,9.8,100.00%,29.0,30.00%,36.0,522.0
2020-10-04,Indianapolis,Chicago,9,15,2020,10,4,8.0,58.62%,50.00%,6.45%,3.0,25.00%,260.0,76.00%,0.0,4.0,353.0,9.8,100.00%,29.0,30.00%,36.0,522.0
2020-10-04,Indianapolis,Chicago,9,15,2020,10,4,8.0,58.62%,50.00%,6.45%,3.0,25.00%,260.0,76.00%,0.0,4.0,353.0,9.8,100.00%,29.0,30.00%,36.0,522.0
2020-10-04,Indianapolis,Chicago,9,15,2020,10,4,8.0,58.62%,50.00%,6.45%,3.0,25.00%,260.0,76.00%,0.0,4.0,353.0,9.8,100.00%,29.0,30.00%,36.0,522.0
2020-10-04,Indianapolis,Chicago,9,15,2020,10,4,8.0,58.62%,50.00%,6.45%,3.0,25.00%,260.0,76.00%,0.0,4.0,353.0,9.8,100.00%,29.0,30.00%,36.0,522.0
2020-10-04,Indianapolis,Chicago,9,15,2020,10,4,8.0,58.62%,50.00%,6.45%,3.0,25.00%,260.0,76.00%,0.0,4.0,353.0,9.8,100.00%,29.0,30.00%,36.0,522.0
2020-10-04,Indianapolis,Chicago,9,15,2020,10,4,8.0,58.62%,50.00%,6.45%,3.0,25.00%,260.0,76.00%,0.0,4.0,353.0,9.8,100.00%,29.0,30.00%,36.0,522.0
2020-10-04,Tampa Bay,LA Chargers,5,18,2020,10,4,5.0,64.10%,50.00%,13.33%,2.0,35.71%,226.0,65.79%,0.0,3.0,353.0,12.6,75.00%,18.0,50.00%,28.0,270.0
2020-10-04,Tampa Bay,LA Chargers,5,18,2020,10,4,5.0,64.10%,50.00%,13.33%,2.0,35.71%,226.0,65.79%,0.0,3.0,353.0,12.6,75.00%,18.0,50.00%,28.0,270.0
2020-10-04,Tampa Bay,LA Chargers,5,18,2020,10,4,5.0,64.10%,50.00%,13.33%,2.0,35.71%,226.0,65.79%,0.0,3.0,353.0,12.6,75.00%,18.0,50.00%,28.0,270.0
2020-10-04,Tampa Bay,LA Chargers,5,18,2020,10,4,5.0,64.10%,50.00%,13.33%,2.0,35.71%,226.0,65.79%,0.0,3.0,353.0,12.6,75.00%,18.0,50.00%,28.0,270.0
2020-10-04,Tampa Bay,LA Chargers,5,18,2020,10,4,5.0,64.10%,50.00%,13.33%,2.0,35.71%,226.0,65.79%,0.0,3.0,353.0,12.6,75.00%,18.0,50.00%,28.0,270.0
2020-10-04,Tampa Bay,LA Chargers,5,18,2020,10,4,5.0,64.10%,50.00%,13.33%,2.0,35.71%,226.0,65.79%,0.0,3.0,353.0,12.6,75.00%,18.0,50.00%,28.0,270.0
2020-10-04,Tampa Bay,LA Chargers,5,18,2020,10,4,5.0,64.10%,50.00%,13.33%,2.0,35.71%,226.0,65.79%,0.0,3.0,353.0,12.6,75.00%,18.0,50.00%,28.0,270.0
2020-10-04,Tampa Bay,LA Chargers,5,18,2020,10,4,5.0,64.10%,50.00%,13.33%,2.0,35.71%,226.0,65.79%,0.0,3.0,353.0,12.6,75.00%,18.0,50.00%,28.0,270.0
2020-10-04,Cincinnati,Jacksonville,28,30,2020,10,4,28.0,61.70%,50.00%,6.00%,2.0,47.62%,381.0,70.45%,0.0,2.0,304.0,13.2,50.00%,0.0,23.08%,23.0,0.0
2020-10-04,Cincinnati,Jacksonville,28,30,2020,10,4,28.0,61.70%,50.00%,6.00%,2.0,47.62%,381.0,70.45%,0.0,2.0,304.0,13.2,50.00%,0.0,23.08%,23.0,0.0
2020-10-04,Cincinnati,Jacksonville,28,30,2020,10,4,28.0,61.70%,50.00%,6.00%,2.0,47.62%,381.0,70.45%,0.0,2.0,304.0,13.2,50.00%,0.0,23.08%,23.0,0.0
2020-10-04,Cincinnati,Jacksonville,28,30,2020,10,4,28.0,61.70%,50.00%,6.00%,2.0,47.62%,381.0,70.45%,0.0,2.0,304.0,13.2,50.00%,0.0,23.08%,23.0,0.0
2020-10-04,Cincinnati,Jacksonville,28,30,2020,10,4,28.0,61.70%,50.00%,6.00%,2.0,47.62%,381.0,70.45%,0.0,2.0,304.0,13.2,50.00%,0.0,23.08%,23.0,0.0
2020-10-04,Cincinnati,Jacksonville,28,30,2020,10,4,28.0,61.70%,50.00%,6.00%,2.0,47.62%,381.0,70.45%,0.0,2.0,304.0,13.2,50.00%,0.0,23.08%,23.0,0.0
2020-10-04,Cincinnati,Jacksonville,28,30,2020,10,4,28.0,61.70%,50.00%,6.00%,2.0,47.62%,381.0,70.45%,0.0,2.0,304.0,13.2,50.00%,0.0,23.08%,23.0,0.0
2020-10-04,Cincinnati,Jacksonville,28,30,2020,10,4,28.0,61.70%,50.00%,6.00%,2.0,47.62%,381.0,70.45%,0.0,2.0,304.0,13.2,50.00%,0.0,23.08%,23.0,0.0
2020-10-04,Seattle,Miami,7,26,2020,10,4,7.0,64.91%,100.00%,3.39%,3.0,46.67%,522.0,67.50%,0.0,5.0,412.0,10.8,100.00%,7.0,38.46%,38.0,49.0
2020-10-04,Seattle,Miami,7,26,2020,10,4,7.0,64.91%,100.00%,3.39%,3.0,46.67%,522.0,67.50%,0.0,5.0,412.0,10.8,100.00%,7.0,38.46%,38.0,49.0
2020-10-04,Seattle,Miami,7,26,2020,10,4,7.0,64.91%,100.00%,3.39%,3.0,46.67%,522.0,67.50%,0.0,5.0,412.0,10.8,100.00%,7.0,38.46%,38.0,49.0
2020-10-04,Seattle,Miami,7,26,2020,10,4,7.0,64.91%,100.00%,3.39%,3.0,46.67%,522.0,67.50%,0.0,5.0,412.0,10.8,100.00%,7.0,38.46%,38.0,49.0
2020-10-04,Seattle,Miami,7,26,2020,10,4,7.0,64.91%,100.00%,3.39%,3.0,46.67%,522.0,67.50%,0.0,5.0,412.0,10.8,100.00%,7.0,38.46%,38.0,49.0
2020-10-04,Seattle,Miami,7,26,2020,10,4,7.0,64.91%,100.00%,3.39%,3.0,46.67%,522.0,67.50%,0.0,5.0,412.0,10.8,100.00%,7.0,38.46%,38.0,49.0
2020-10-04,Seattle,Miami,7,26,2020,10,4,7.0,64.91%,100.00%,3.39%,3.0,46.67%,522.0,67.50%,0.0,5.0,412.0,10.8,100.00%,7.0,38.46%,38.0,49.0
2020-10-04,Seattle,Miami,7,26,2020,10,4,7.0,64.91%,100.00%,3.39%,3.0,46.67%,522.0,67.50%,0.0,5.0,412.0,10.8,100.00%,7.0,38.46%,38.0,49.0
2020-10-04,LA Rams,NY Giants,10,29,2020,10,4,10.0,72.73%,100.00%,10.81%,2.0,50.00%,375.0,71.88%,1.0,4.0,478.0,14.9,75.00%,-3.0,60.00%,32.0,-87.0
2020-10-04,LA Rams,NY Giants,10,29,2020,10,4,10.0,72.73%,100.00%,10.81%,2.0,50.00%,375.0,71.88%,1.0,4.0,478.0,14.9,75.00%,-3.0,60.00%,32.0,-87.0
2020-10-04,LA Rams,NY Giants,10,29,2020,10,4,10.0,72.73%,100.00%,10.81%,2.0,50.00%,375.0,71.88%,1.0,4.0,478.0,14.9,75.00%,-3.0,60.00%,32.0,-87.0
2020-10-04,LA Rams,NY Giants,10,29,2020,10,4,10.0,72.73%,100.00%,10.81%,2.0,50.00%,375.0,71.88%,1.0,4.0,478.0,14.9,75.00%,-3.0,60.00%,32.0,-87.0
2020-10-04,LA Rams,NY Giants,10,29,2020,10,4,10.0,72.73%,100.00%,10.81%,2.0,50.00%,375.0,71.88%,1.0,4.0,478.0,14.9,75.00%,-3.0,60.00%,32.0,-87.0
2020-10-04,LA Rams,NY Giants,10,29,2020,10,4,10.0,72.73%,100.00%,10.81%,2.0,50.00%,375.0,71.88%,1.0,4.0,478.0,14.9,75.00%,-3.0,60.00%,32.0,-87.0
2020-10-04,LA Rams,NY Giants,10,29,2020,10,4,10.0,72.73%,100.00%,10.81%,2.0,50.00%,375.0,71.88%,1.0,4.0,478.0,14.9,75.00%,-3.0,60.00%,32.0,-87.0
2020-10-04,LA Rams,NY Giants,10,29,2020,10,4,10.0,72.73%,100.00%,10.81%,2.0,50.00%,375.0,71.88%,1.0,4.0,478.0,14.9,75.00%,-3.0,60.00%,32.0,-87.0
2020-10-04,Buffalo,Las Vegas,13,17,2020,10,4,12.0,71.88%,75.00%,5.88%,2.0,60.00%,478.0,72.73%,1.0,5.0,375.0,10.7,100.00%,3.0,50.00%,35.0,48.0
2020-10-04,Buffalo,Las Vegas,13,17,2020,10,4,12.0,71.88%,75.00%,5.88%,2.0,60.00%,478.0,72.73%,1.0,5.0,375.0,10.7,100.00%,3.0,50.00%,35.0,48.0
2020-10-04,Buffalo,Las Vegas,13,17,2020,10,4,12.0,71.88%,75.00%,5.88%,2.0,60.00%,478.0,72.73%,1.0,5.0,375.0,10.7,100.00%,3.0,50.00%,35.0,48.0
2020-10-04,Buffalo,Las Vegas,13,17,2020,10,4,12.0,71.88%,75.00%,5.88%,2.0,60.00%,478.0,72.73%,1.0,5.0,375.0,10.7,100.00%,3.0,50.00%,35.0,48.0
2020-10-04,Buffalo,Las Vegas,13,17,2020,10,4,12.0,71.88%,75.00%,5.88%,2.0,60.00%,478.0,72.73%,1.0,5.0,375.0,10.7,100.00%,3.0,50.00%,35.0,48.0
2020-10-04,Buffalo,Las Vegas,13,17,2020,10,4,12.0,71.88%,75.00%,5.88%,2.0,60.00%,478.0,72.73%,1.0,5.0,375.0,10.7,100.00%,3.0,50.00%,35.0,48.0
2020-10-04,Buffalo,Las Vegas,13,17,2020,10,4,12.0,71.88%,75.00%,5.88%,2.0,60.00%,478.0,72.73%,1.0,5.0,375.0,10.7,100.00%,3.0,50.00%,35.0,48.0
2020-10-04,Buffalo,Las Vegas,13,17,2020,10,4,12.0,71.88%,75.00%,5.88%,2.0,60.00%,478.0,72.73%,1.0,5.0,375.0,10.7,100.00%,3.0,50.00%,35.0,48.0
2020-10-04,Philadelphia,San Francisco,24,3,2020,10,4,21.0,70.45%,50.00%,15.38%,0.0,23.08%,304.0,61.70%,2.0,2.0,381.0,16.6,50.00%,0.0,47.62%,23.0,0.0
2020-10-04,Philadelphia,San Francisco,24,3,2020,10,4,21.0,70.45%,50.00%,15.38%,0.0,23.08%,304.0,61.70%,2.0,2.0,381.0,16.6,50.00%,0.0,47.62%,23.0,0.0
2020-10-04,Philadelphia,San Francisco,24,3,2020,10,4,21.0,70.45%,50.00%,15.38%,0.0,23.08%,304.0,61.70%,2.0,2.0,381.0,16.6,50.00%,0.0,47.62%,23.0,0.0
2020-10-04,Philadelphia,San Francisco,24,3,2020,10,4,21.0,70.45%,50.00%,15.38%,0.0,23.08%,304.0,61.70%,2.0,2.0,381.0,16.6,50.00%,0.0,47.62%,23.0,0.0
2020-10-04,Philadelphia,San Francisco,24,3,2020,10,4,21.0,70.45%,50.00%,15.38%,0.0,23.08%,304.0,61.70%,2.0,2.0,381.0,16.6,50.00%,0.0,47.62%,23.0,0.0
2020-10-04,Philadelphia,San Francisco,24,3,2020,10,4,21.0,70.45%,50.00%,15.38%,0.0,23.08%,304.0,61.70%,2.0,2.0,381.0,16.6,50.00%,0.0,47.62%,23.0,0.0
2020-10-04,Philadelphia,San Francisco,24,3,2020,10,4,21.0,70.45%,50.00%,15.38%,0.0,23.08%,304.0,61.70%,2.0,2.0,381.0,16.6,50.00%,0.0,47.62%,23.0,0.0
2020-10-04,Philadelphia,San Francisco,24,3,2020,10,4,21.0,70.45%,50.00%,15.38%,0.0,23.08%,304.0,61.70%,2.0,2.0,381.0,16.6,50.00%,0.0,47.62%,23.0,0.0
2020-10-11,Kansas City,New England,1,9,2020,10,11,2.0,54.05%,33.33%,5.13%,4.0,40.00%,357.0,65.52%,0.0,3.0,323.0,12.4,66.67%,16.0,36.36%,26.0,384.0
2020-10-11,Kansas City,New England,1,9,2020,10,11,2.0,54.05%,33.33%,5.13%,4.0,40.00%,357.0,65.52%,0.0,3.0,323.0,12.4,66.67%,16.0,36.36%,26.0,384.0
2020-10-11,Kansas City,New England,1,9,2020,10,11,2.0,54.05%,33.33%,5.13%,4.0,40.00%,357.0,65.52%,0.0,3.0,323.0,12.4,66.67%,16.0,36.36%,26.0,384.0
