year,month,day,team,red_zone_TD_percentage
2014,12,7,LA Chargers,60.00%
2014,12,7,Houston,80.00%
2014,12,7,Indianapolis,100.00%
2014,12,7,Detroit,75.00%
2014,12,7,Tennessee,0.00%
2014,12,7,Washington,40.00%
2014,12,7,Pittsburgh,75.00%
2014,12,7,Baltimore,42.86%
2014,12,7,Arizona,100.00%
2014,12,7,Tampa Bay,33.33%
2014,12,7,Cleveland,33.33%
2014,12,7,Miami,50.00%
2014,12,7,Seattle,20.00%
2014,12,7,NY Jets,0.00%
2014,12,7,Carolina,0.00%
2014,12,7,Philadelphia,20.00%
2014,12,7,Buffalo,20.00%
2014,12,7,Jacksonville,0.00%
2014,12,7,San Francisco,0.00%
2014,11,30,Denver,100.00%
2014,11,30,Atlanta,100.00%
2014,11,30,Las Vegas,100.00%
2014,11,30,Kansas City,66.67%
2014,11,30,Chicago,100.00%
2014,11,30,Dallas,50.00%
2014,11,30,Tampa Bay,100.00%
2014,11,30,Green Bay,25.00%
2014,11,30,NY Giants,100.00%
2014,11,30,Cleveland,50.00%
2014,11,30,LA Chargers,100.00%
2014,11,30,LA Rams,33.33%
2014,11,30,Detroit,33.33%
2014,11,30,Indianapolis,33.33%
2014,11,30,New Orleans,33.33%
2014,11,30,Washington,100.00%
2014,11,30,Houston,50.00%
2014,11,30,New England,57.14%
2014,11,30,Cincinnati,60.00%
2014,11,30,Tennessee,50.00%
2014,11,30,Seattle,0.00%
2014,11,30,Baltimore,50.00%
2014,11,30,Pittsburgh,83.33%
2014,11,30,Miami,25.00%
2014,11,30,NY Jets,100.00%
2014,11,30,Jacksonville,0.00%
2014,11,30,Buffalo,66.67%
2014,11,30,Carolina,0.00%
2014,11,30,Minnesota,50.00%
2014,11,30,San Francisco,33.33%
2014,11,30,Arizona,50.00%
2014,11,30,Philadelphia,0.00%
2014,11,23,Denver,100.00%
2014,11,23,Atlanta,50.00%
2014,11,23,Green Bay,75.00%
2014,11,23,Las Vegas,50.00%
2014,11,23,Kansas City,66.67%
2014,11,23,Chicago,66.67%
2014,11,23,Dallas,100.00%
2014,11,23,Cleveland,0.00%
2014,11,23,Tampa Bay,50.00%
2014,11,23,NY Giants,100.00%
2014,11,23,New Orleans,33.33%
2014,11,23,LA Rams,100.00%
2014,11,23,Detroit,50.00%
2014,11,23,Indianapolis,50.00%
2014,11,23,Seattle,60.00%
2014,11,23,Houston,66.67%
2014,11,23,LA Chargers,50.00%
2014,11,23,Tennessee,50.00%
2014,11,23,New England,50.00%
2014,11,23,Miami,50.00%
2014,11,23,Cincinnati,0.00%
2014,11,23,Washington,0.00%
2014,11,23,Carolina,66.67%
2014,11,23,Baltimore,50.00%
2014,11,23,Jacksonville,40.00%
2014,11,23,Minnesota,50.00%
2014,11,23,San Francisco,33.33%
2014,11,23,Buffalo,33.33%
2014,11,23,Pittsburgh,66.67%
2014,11,23,NY Jets,50.00%
2014,11,23,Arizona,100.00%
2014,11,23,Philadelphia,50.00%
2014,11,16,Las Vegas,100.00%
2014,11,16,Denver,66.67%
2014,11,16,Kansas City,100.00%
2014,11,16,Cleveland,100.00%
2014,11,16,Green Bay,60.00%
2014,11,16,Chicago,60.00%
2014,11,16,New Orleans,60.00%
2014,11,16,Washington,50.00%
2014,11,16,Detroit,66.67%
2014,11,16,Tampa Bay,50.00%
2014,11,16,Dallas,75.00%
2014,11,16,Indianapolis,60.00%
2014,11,16,NY Giants,0.00%
2014,11,16,Seattle,33.33%
2014,11,16,LA Chargers,75.00%
2014,11,16,Houston,100.00%
2014,11,16,Cincinnati,50.00%
2014,11,16,Tennessee,33.33%
2014,11,16,Jacksonville,100.00%
2014,11,16,New England,66.67%
2014,11,16,Miami,75.00%
2014,11,16,LA Rams,100.00%
2014,11,16,Baltimore,100.00%
2014,11,16,Carolina,57.14%
2014,11,16,San Francisco,50.00%
2014,11,16,Minnesota,0.00%
2014,11,16,Buffalo,100.00%
2014,11,16,Philadelphia,50.00%
2014,11,16,NY Jets,66.67%
2014,11,16,Pittsburgh,0.00%
2014,11,16,Arizona,0.00%
2014,11,9,Denver,100.00%
2014,11,9,Atlanta,33.33%
2014,11,9,Green Bay,100.00%
2014,11,9,Kansas City,100.00%
2014,11,9,Chicago,66.67%
2014,11,9,New Orleans,60.00%
2014,11,9,Las Vegas,100.00%
2014,11,9,Washington,50.00%
2014,11,9,Tampa Bay,100.00%
2014,11,9,Cleveland,75.00%
2014,11,9,Detroit,100.00%
2014,11,9,Seattle,60.00%
2014,11,9,NY Giants,75.00%
2014,11,9,Tennessee,100.00%
2014,11,9,Indianapolis,40.00%
2014,11,9,Dallas,33.33%
2014,11,9,Cincinnati,50.00%
2014,11,9,New England,50.00%
2014,11,9,LA Chargers,80.00%
2014,11,9,Minnesota,33.33%
2014,11,9,LA Rams,75.00%
2014,11,9,Miami,50.00%
2014,11,9,Carolina,100.00%
2014,11,9,Houston,66.67%
2014,11,9,San Francisco,25.00%
2014,11,9,Pittsburgh,25.00%
2014,11,9,Jacksonville,0.00%
2014,11,9,Baltimore,33.33%
2014,11,9,Philadelphia,33.33%
2014,11,9,Arizona,50.00%
2014,11,9,Buffalo,33.33%
2014,11,9,NY Jets,0.00%
2014,11,2,Atlanta,100.00%
2014,11,2,Chicago,50.00%
2014,11,2,Denver,50.00%
2014,11,2,Washington,100.00%
2014,11,2,New Orleans,66.67%
2014,11,2,Kansas City,66.67%
2014,11,2,Las Vegas,100.00%
2014,11,2,Indianapolis,66.67%
2014,11,2,Dallas,100.00%
2014,11,2,Green Bay,80.00%
2014,11,2,Seattle,50.00%
2014,11,2,Cleveland,75.00%
2014,11,2,Tampa Bay,60.00%
2014,11,2,Jacksonville,100.00%
2014,11,2,Cincinnati,80.00%
2014,11,2,Detroit,100.00%
2014,11,2,NY Giants,75.00%
2014,11,2,New England,100.00%
2014,11,2,Minnesota,66.67%
2014,11,2,Tennessee,66.67%
2014,11,2,Miami,50.00%
2014,11,2,San Francisco,33.33%
2014,11,2,Pittsburgh,66.67%
2014,11,2,LA Chargers,0.00%
2014,11,2,Baltimore,66.67%
2014,11,2,Houston,0.00%
2014,11,2,Philadelphia,0.00%
2014,11,2,LA Rams,50.00%
2014,11,2,NY Jets,50.00%
2014,11,2,Arizona,25.00%
2014,11,2,Buffalo,33.33%
2014,11,2,Carolina,0.00%
2014,10,26,Denver,100.00%
2014,10,26,Atlanta,50.00%
2014,10,26,Green Bay,75.00%
2014,10,26,Las Vegas,50.00%
2014,10,26,Kansas City,66.67%
2014,10,26,Chicago,66.67%
2014,10,26,Dallas,100.00%
2014,10,26,Cleveland,0.00%
2014,10,26,Tampa Bay,50.00%
2014,10,26,NY Giants,100.00%
2014,10,26,LA Rams,100.00%
2014,10,26,New Orleans,33.33%
2014,10,26,Detroit,50.00%
2014,10,26,LA Chargers,100.00%
2014,10,26,Indianapolis,50.00%
2014,10,26,Seattle,60.00%
2014,10,26,Houston,66.67%
2014,10,26,Tennessee,50.00%
2014,10,26,New England,50.00%
2014,10,26,Miami,50.00%
2014,10,26,Cincinnati,0.00%
2014,10,26,Washington,0.00%
2014,10,26,Carolina,66.67%
2014,10,26,Baltimore,50.00%
2014,10,26,Jacksonville,40.00%
2014,10,26,Minnesota,50.00%
2014,10,26,San Francisco,33.33%
2014,10,26,Buffalo,33.33%
2014,10,26,Pittsburgh,66.67%
2014,10,26,NY Jets,50.00%
2014,10,26,Arizona,100.00%
2014,10,26,Philadelphia,50.00%
2014,10,19,Las Vegas,100.00%
2014,10,19,Denver,66.67%
2014,10,19,Kansas City,100.00%
2014,10,19,Cleveland,100.00%
2014,10,19,Green Bay,60.00%
2014,10,19,Chicago,60.00%
2014,10,19,New Orleans,60.00%
2014,10,19,Washington,50.00%
2014,10,19,Detroit,66.67%
2014,10,19,Tampa Bay,50.00%
2014,10,19,Dallas,75.00%
2014,10,19,Indianapolis,60.00%
2014,10,19,NY Giants,0.00%
2014,10,19,Seattle,33.33%
2014,10,19,LA Chargers,75.00%
2014,10,19,Houston,100.00%
2014,10,19,Cincinnati,50.00%
2014,10,19,Tennessee,33.33%
2014,10,19,Jacksonville,100.00%
2014,10,19,Miami,75.00%
2014,10,19,New England,50.00%
2014,10,19,LA Rams,100.00%
2014,10,19,Baltimore,100.00%
2014,10,19,Carolina,57.14%
2014,10,19,San Francisco,50.00%
2014,10,19,Minnesota,0.00%
2014,10,19,Buffalo,100.00%
2014,10,19,NY Jets,50.00%
2014,10,19,Philadelphia,50.00%
2014,10,19,Pittsburgh,0.00%
2014,10,19,Arizona,0.00%
2014,10,12,Denver,100.00%
2014,10,12,Atlanta,33.33%
2014,10,12,Green Bay,100.00%
2014,10,12,Kansas City,100.00%
2014,10,12,Chicago,66.67%
2014,10,12,New Orleans,60.00%
2014,10,12,Las Vegas,100.00%
2014,10,12,Washington,50.00%
2014,10,12,Tampa Bay,100.00%
2014,10,12,Cleveland,75.00%
2014,10,12,Detroit,100.00%
2014,10,12,Seattle,60.00%
2014,10,12,NY Giants,75.00%
2014,10,12,Tennessee,100.00%
2014,10,12,Indianapolis,60.00%
2014,10,12,Dallas,33.33%
2014,10,12,Cincinnati,50.00%
2014,10,12,Houston,100.00%
2014,10,12,New England,50.00%
2014,10,12,LA Chargers,80.00%
2014,10,12,Miami,50.00%
2014,10,12,LA Rams,75.00%
2014,10,12,Minnesota,33.33%
2014,10,12,Carolina,100.00%
2014,10,12,San Francisco,25.00%
2014,10,12,Pittsburgh,25.00%
2014,10,12,Jacksonville,0.00%
2014,10,12,Baltimore,33.33%
2014,10,12,Philadelphia,33.33%
2014,10,12,Arizona,50.00%
2014,10,12,Buffalo,33.33%
2014,10,12,NY Jets,0.00%
2014,10,5,Atlanta,100.00%
2014,10,5,Green Bay,100.00%
2014,10,5,Chicago,50.00%
2014,10,5,Denver,50.00%
2014,10,5,Washington,100.00%
2014,10,5,New Orleans,66.67%
2014,10,5,Las Vegas,100.00%
2014,10,5,Kansas City,66.67%
2014,10,5,Indianapolis,66.67%
2014,10,5,Dallas,100.00%
2014,10,5,Seattle,50.00%
2014,10,5,Cleveland,75.00%
2014,10,5,Tampa Bay,60.00%
2014,10,5,Jacksonville,100.00%
2014,10,5,Cincinnati,80.00%
2014,10,5,Detroit,100.00%
2014,10,5,NY Giants,75.00%
2014,10,5,New England,100.00%
2014,10,5,Tennessee,66.67%
2014,10,5,Miami,50.00%
2014,10,5,San Francisco,33.33%
2014,10,5,Pittsburgh,66.67%
2014,10,5,Minnesota,33.33%
2014,10,5,LA Chargers,0.00%
2014,10,5,Baltimore,66.67%
2014,10,5,Houston,0.00%
2014,10,5,Philadelphia,0.00%
2014,10,5,LA Rams,50.00%
2014,10,5,NY Jets,50.00%
2014,10,5,Buffalo,33.33%
2014,10,5,Arizona,25.00%
2014,10,5,Carolina,0.00%
2014,9,28,Atlanta,75.00%
2014,9,28,Chicago,66.67%
2014,9,28,Denver,50.00%
2014,9,28,New Orleans,66.67%
2014,9,28,Washington,100.00%
2014,9,28,Kansas City,100.00%
2014,9,28,Indianapolis,66.67%
2014,9,28,Seattle,50.00%
2014,9,28,Tampa Bay,100.00%
2014,9,28,Cleveland,75.00%
2014,9,28,Cincinnati,80.00%
2014,9,28,Las Vegas,0.00%
2014,9,28,LA Chargers,50.00%
2014,9,28,NY Giants,75.00%
2014,9,28,Green Bay,50.00%
2014,9,28,Dallas,50.00%
2014,9,28,San Francisco,66.67%
2014,9,28,New England,25.00%
2014,9,28,Detroit,0.00%
2014,9,28,Miami,50.00%
2014,9,28,Houston,50.00%
2014,9,28,Pittsburgh,75.00%
2014,9,28,Tennessee,50.00%
2014,9,28,Philadelphia,50.00%
2014,9,28,Minnesota,0.00%
2014,9,28,LA Rams,50.00%
2014,9,28,Baltimore,40.00%
2014,9,28,Jacksonville,100.00%
2014,9,28,Buffalo,50.00%
2014,9,28,NY Jets,16.67%
2014,9,28,Arizona,25.00%
2014,9,21,Las Vegas,100.00%
2014,9,21,Atlanta,75.00%
2014,9,21,Chicago,100.00%
2014,9,21,NY Giants,66.67%
2014,9,21,Denver,75.00%
2014,9,21,Seattle,100.00%
2014,9,21,New Orleans,75.00%
2014,9,21,LA Chargers,75.00%
2014,9,21,New England,50.00%
2014,9,21,Minnesota,0.00%
2014,9,21,Detroit,100.00%
2014,9,21,Tampa Bay,100.00%
2014,9,21,Indianapolis,75.00%
2014,9,21,Washington,66.67%
2014,9,21,Green Bay,50.00%
2014,9,21,Dallas,66.67%
2014,9,21,Cleveland,50.00%
2014,9,21,Miami,50.00%
2014,9,21,NY Jets,100.00%
2014,9,21,Kansas City,50.00%
2014,9,21,San Francisco,40.00%
2014,9,21,Carolina,50.00%
2014,9,21,Houston,60.00%
2014,9,21,Arizona,25.00%
2014,9,21,Cincinnati,66.67%
2014,9,21,Tennessee,0.00%
2014,9,21,Philadelphia,50.00%
2014,9,21,Baltimore,33.33%
2014,9,21,Buffalo,16.67%
2014,9,21,LA Rams,33.33%
2014,9,21,Pittsburgh,0.00%
2014,9,21,Jacksonville,0.00%
2014,9,14,Atlanta,100.00%
2014,9,14,Tampa Bay,100.00%
2014,9,14,Arizona,100.00%
2014,9,14,NY Giants,100.00%
2014,9,14,New England,100.00%
2014,9,14,Minnesota,100.00%
2014,9,14,Las Vegas,100.00%
2014,9,14,Denver,75.00%
2014,9,14,San Francisco,66.67%
2014,9,14,Green Bay,66.67%
2014,9,14,Chicago,66.67%
2014,9,14,New Orleans,66.67%
2014,9,14,Seattle,60.00%
2014,9,14,Cleveland,60.00%
2014,9,14,Detroit,60.00%
2014,9,14,LA Chargers,50.00%
2014,9,14,Tennessee,50.00%
2014,9,14,Indianapolis,50.00%
2014,9,14,Buffalo,50.00%
2014,9,14,Washington,50.00%
2014,9,14,Kansas City,50.00%
2014,9,14,Dallas,50.00%
2014,9,14,Miami,50.00%
2014,9,14,Carolina,33.33%
2014,9,14,Baltimore,33.33%
2014,9,14,NY Jets,25.00%
2014,9,14,Pittsburgh,0.00%
2014,9,14,Philadelphia,0.00%
2014,9,14,Cincinnati,0.00%
2014,9,14,Jacksonville,0.00%
2014,9,14,LA Rams,0.00%
2014,9,14,Houston,0.00%
2014,9,7,Green Bay,66.67%
2014,9,7,Seattle,60.00%
2014,2,23,Denver,33.33%
2014,2,23,Cincinnati,33.33%
2014,2,23,Dallas,50.00%
2014,2,23,Detroit,50.00%
2014,2,23,Kansas City,80.00%
2014,2,23,Las Vegas,100.00%
2014,2,23,Chicago,100.00%
2014,2,23,New England,66.67%
2014,2,23,Tennessee,50.00%
2014,2,23,Indianapolis,0.00%
2014,2,23,Miami,100.00%
2014,2,23,New Orleans,100.00%
2014,2,23,Philadelphia,60.00%
2014,2,23,Seattle,0.00%
2014,2,23,San Francisco,33.33%
2014,2,23,Pittsburgh,50.00%
2014,2,23,Cleveland,0.00%
2014,2,23,Minnesota,33.33%
2014,2,23,Carolina,0.00%
2014,2,23,Arizona,50.00%
2014,2,23,Washington,0.00%
2014,2,23,Atlanta,33.33%
2014,2,23,LA Chargers,66.67%
2014,2,23,Tampa Bay,100.00%
2014,2,23,LA Rams,50.00%
2014,2,23,Green Bay,50.00%
2014,2,23,NY Jets,40.00%
2014,2,23,Houston,50.00%
2014,2,23,Buffalo,50.00%
2014,2,23,NY Giants,0.00%
2014,2,23,Baltimore,25.00%
2014,2,23,Jacksonville,50.00%
2014,2,16,Denver,33.33%
2014,2,16,Cincinnati,33.33%
2014,2,16,Dallas,50.00%
2014,2,16,Detroit,50.00%
2014,2,16,Kansas City,80.00%
2014,2,16,Las Vegas,100.00%
2014,2,16,Chicago,100.00%
2014,2,16,New England,66.67%
2014,2,16,Tennessee,50.00%
2014,2,16,Indianapolis,0.00%
2014,2,16,Miami,100.00%
2014,2,16,New Orleans,100.00%
2014,2,16,Philadelphia,60.00%
2014,2,16,Seattle,0.00%
2014,2,16,San Francisco,33.33%
2014,2,16,Pittsburgh,50.00%
2014,2,16,Cleveland,0.00%
2014,2,16,Minnesota,33.33%
2014,2,16,Carolina,0.00%
2014,2,16,Arizona,50.00%
2014,2,16,Washington,0.00%
2014,2,16,Atlanta,33.33%
2014,2,16,LA Chargers,66.67%
2014,2,16,Tampa Bay,100.00%
2014,2,16,LA Rams,50.00%
2014,2,16,Green Bay,50.00%
2014,2,16,NY Jets,40.00%
2014,2,16,Houston,50.00%
2014,2,16,Buffalo,50.00%
2014,2,16,NY Giants,0.00%
2014,2,16,Baltimore,25.00%
2014,2,16,Jacksonville,50.00%
2014,2,9,Denver,33.33%
2014,2,9,Cincinnati,33.33%
2014,2,9,Dallas,50.00%
2014,2,9,Detroit,50.00%
2014,2,9,Kansas City,80.00%
2014,2,9,Las Vegas,100.00%
2014,2,9,Chicago,100.00%
2014,2,9,New England,66.67%
2014,2,9,Tennessee,50.00%
2014,2,9,Indianapolis,0.00%
2014,2,9,Miami,100.00%
2014,2,9,New Orleans,100.00%
2014,2,9,Philadelphia,60.00%
2014,2,9,Seattle,0.00%
2014,2,9,San Francisco,33.33%
2014,2,9,Pittsburgh,50.00%
2014,2,9,Cleveland,0.00%
2014,2,9,Minnesota,33.33%
2014,2,9,Carolina,0.00%
2014,2,9,Arizona,50.00%
2014,2,9,Washington,0.00%
2014,2,9,Atlanta,33.33%
2014,2,9,LA Chargers,66.67%
2014,2,9,Tampa Bay,100.00%
2014,2,9,LA Rams,50.00%
2014,2,9,Green Bay,50.00%
2014,2,9,NY Jets,40.00%
2014,2,9,Houston,50.00%
2014,2,9,Buffalo,50.00%
2014,2,9,NY Giants,0.00%
2014,2,9,Baltimore,25.00%
2014,2,9,Jacksonville,50.00%
2014,2,2,Denver,33.33%
2014,2,2,Cincinnati,33.33%
2014,2,2,Dallas,50.00%
2014,2,2,Detroit,50.00%
2014,2,2,Kansas City,80.00%
2014,2,2,Las Vegas,100.00%
2014,2,2,Chicago,100.00%
2014,2,2,New England,66.67%
2014,2,2,Tennessee,50.00%
2014,2,2,Indianapolis,0.00%
2014,2,2,Miami,100.00%
2014,2,2,New Orleans,100.00%
2014,2,2,Philadelphia,60.00%
2014,2,2,Seattle,0.00%
2014,2,2,San Francisco,33.33%
2014,2,2,Pittsburgh,50.00%
2014,2,2,Cleveland,0.00%
2014,2,2,Minnesota,33.33%
2014,2,2,Carolina,0.00%
2014,2,2,Arizona,50.00%
2014,2,2,Washington,0.00%
2014,2,2,Atlanta,33.33%
2014,2,2,LA Chargers,66.67%
2014,2,2,Tampa Bay,100.00%
2014,2,2,LA Rams,50.00%
2014,2,2,Green Bay,50.00%
2014,2,2,NY Jets,40.00%
2014,2,2,Houston,50.00%
2014,2,2,Buffalo,50.00%
2014,2,2,NY Giants,0.00%
2014,2,2,Baltimore,25.00%
2014,2,2,Jacksonville,50.00%
2014,1,26,Denver,33.33%
2014,1,26,Cincinnati,33.33%
2014,1,26,Dallas,50.00%
2014,1,26,Detroit,50.00%
2014,1,26,Kansas City,80.00%
2014,1,26,Las Vegas,100.00%
2014,1,26,Chicago,100.00%
2014,1,26,New England,66.67%
2014,1,26,Tennessee,50.00%
2014,1,26,Indianapolis,0.00%
2014,1,26,Miami,100.00%
2014,1,26,New Orleans,100.00%
2014,1,26,Philadelphia,60.00%
2014,1,26,Seattle,0.00%
2014,1,26,San Francisco,33.33%
2014,1,26,Pittsburgh,50.00%
2014,1,26,Cleveland,0.00%
2014,1,26,Minnesota,33.33%
2014,1,26,Carolina,0.00%
2014,1,26,Arizona,50.00%
2014,1,26,Washington,0.00%
2014,1,26,Atlanta,33.33%
2014,1,26,LA Chargers,66.67%
2014,1,26,Tampa Bay,100.00%
2014,1,26,LA Rams,50.00%
2014,1,26,Green Bay,50.00%
2014,1,26,NY Jets,40.00%
2014,1,26,Houston,50.00%
2014,1,26,Buffalo,50.00%
2014,1,26,NY Giants,0.00%
2014,1,26,Baltimore,25.00%
2014,1,26,Jacksonville,50.00%
2014,1,19,Denver,75.00%
2014,1,19,Cincinnati,33.33%
